ID,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_dhWKND9xagC2f7T,Wealthy - I am not wealthy. Neither is anyone in my family except my mother and she is a Democrat. I am not wealthy. I am not poor. I am what I describe as middle-class.,White - I am not white. I have olive-colored skin. I am not white.,Christian - I am not Christian. I am a Buddhist., Male - I am female and I am not attracted to other females. I am not straight.,Democrat,A little negative,No,No,No,Yes
R_12sUZH0CDgJINpZ,White,rural,religious,old,Democrat,A little negative,No,No,No,Yes
R_3jTpjonbnfOIyiX,Conservative,Conservative,Conservative,Conservative,Independent,Neither positive nor negative,No,No,No,No
R_bOaTkLf4QzRHPp3,Rich ,White ,Conservative ,Christian,Democrat,A little negative,No,No,No,Yes
R_3JwNTF1lIhnGXtv,Straight white males ,Older people ,People not concerned about the environment ,People concerned about taxes,Democrat,A little negative,No,No,Yes,Yes
R_0O5iF1SuZknS4Zv,Anti-tax,Anti-government,Pro-big business,Pro-big business/anti-union,Democrat,A little negative,No,No,Yes,No
R_3KGv5ti1g4tftoD,Racist,Homophobic,Greedy,Ignorant,Democrat,Very negative,Yes,Yes,No,Yes
R_9ttspaVdrHL8djn,White ,Male ,Heterosexual ,Christian,Democrat,A little negative,No,No,No,Yes
R_bvCEIqmEWjj8EIt,Conservative,Christian,Rich,White,Democrat,A little negative,No,No,No,Yes
R_73eEtQutyUHnZHv,Racist ,Homophobic ,Religious ,Conservative,Democrat,Very negative,Yes,No,No,No
R_3BIyL07uLF3HEKV,The rich,The powerful,Older white men,Jesus freaks,Democrat,Very negative,Yes,No,No,Yes
R_0Gmie8cavrhAyzz,White,Male,Conservative,Christian,Democrat,A little negative,No,No,No,Yes
R_1Lhe7rEg2SfzWHQ,Racist ,Homophobic ,Sexist ,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_5vdrSz5gKluHBD7,People who are anti-abortion,People who are anti-gay,People who are anti-union,People who are anti-choice,Democrat,Very negative,Yes,No,Yes,Yes
R_w4vrMMbNuoP7vbP,Religious,Conservative,Racist,Old,Democrat,Very negative,Yes,No,No,No
R_tLitFxdMPrIOIcF,Homophobic,Racist,Xenophobic,Old-fashioned,Democrat,Very negative,Yes,No,No,Yes
R_01ZssxT2aQg8nyt,Politically conservative,Politically and socially conservative,Religious,White,Democrat,A little negative,No,No,No,Yes
R_1FnxLXYQOZW88gf,Conservative,Patriotic,Religious,Republican,Independent,Neither positive nor negative,No,No,No,No
R_2y26AYMT4U0RENX,Racist,Sexist,Homophobic,Classist,Democrat,Very negative,Yes,Yes,No,Yes
R_vTRfkpYEgQ8LEd3,Supportive of the free market,Defensive of the American way of life,Patriotic,Conservative,Independent,A little positive,No,No,Yes,No
R_4VkFHY3T5dhI2DH,White,Christian,Conservative,Racist,Democrat,Very negative,Yes,No,No,Yes
R_d1flzZv9a1uyCcR,Smug,Racist,Violent,Mean,Democrat,Very negative,Yes,Yes,No,No
R_1FyhxkBVjrmIC8d,The Religious Right,The Rich,White people,Old people,Democrat,A little negative,No,No,No,Yes
R_cTSJsqPeVtI9Cfz,Rich,White,Right-wing,Old,Democrat,Very negative,Yes,No,No,Yes
R_9QNR2jIkWrdm44J,People who support the Republican Party often have a problem with science,People who support the Republican Party often have a problem with diversity,People who support the Republican Party often have a problem with reality,People who support the Republican Party often have a problem with facts,Democrat,Very negative,Yes,No,No,No
R_7agzvPtdI6mYWCp,Religious,Conservative,Wealthy,White,Democrat,A little negative,No,No,No,Yes
R_5ikS6GUTOWkFqKN,Religious,Conservative,Rich,White,Democrat,A little negative,No,No,No,Yes
R_cx8iabblhzzUfGZ,Men,Conservative,Christian,White,Democrat,A little negative,No,No,No,Yes
R_6iiC206o84WLa6N,Proud  ,Self-reliant ,White ,Prudent,Independent,A little positive,No,Yes,No,Yes
R_b7VZ00uBuy53VaJ,Conservative,Hard working,Religous,Patriotic,Republican,A little positive,No,Yes,No,No
R_20nnUfnsJf1F15j,Conservative,Religious,Racist,Homophobic,Democrat,Very negative,Yes,No,No,Yes
R_bjiM6bgOo1kgX3L,Anti-abortion ,Uneducated ,Racist ,Religious,Democrat,Very negative,Yes,No,Yes,No
R_6FNb2LvEraCf4kB,White,Straight,Christian,Rich,Democrat,A little negative,No,No,No,Yes
R_cSlCMpPXyl9dniR,Religious,White,Males,Over ,Democrat,A little negative,No,No,No,Yes
R_3iwKPHNzZ8QVTPj,White,Religious,Male,Poor,Democrat,A little negative,No,No,No,Yes
R_1hWsNb7M9IPFuOZ,Moderates who have an extremely low opinion of the Democratic Party,Moderates who are willing to watch the Democrats destroy America,Moderates who are willing to vote for the Republican Party because they see no difference between the two parties,Moderates who are willing to vote for the Republican Party because they do not agree with the Democratic Party's views on social issues,Independent,Very negative,Yes,No,Yes,Yes
R_9Qzq8rW9GEYpYL7,Conservative,Middle-Class,Willing to work hard,Patriotic,Republican,A little positive,No,Yes,No,Yes
R_oXlRn7M6LAh4Qud,Racist,Intolerant,Sexist,Arrogant,Democrat,Very negative,Yes,Yes,No,Yes
R_bQV9z1uC8PQSBrD,Religious,Conservative,Anti-Socialist,Stupid,Democrat,Very negative,Yes,Yes,Yes,No
R_6LFLweKXRejt3Wl,old,old,old,old,Democrat,Very negative,Yes,No,No,No
R_eEX9WRGPcBZZSo5,Religious ,Conservative ,Anti-Gay ,Racist,Democrat,Very negative,Yes,No,Yes,Yes
R_37tRKGkylVaY0rb,Racists ,Homophobes ,Sexists ,Bigots,Democrat,Very negative,Yes,Yes,No,Yes
R_5544QWHvSCPDRuB,Religious ,Racist ,Homophobic ,Homophobic,Democrat,Very negative,Yes,No,No,Yes
R_20NiVuOODcC3bKs,White Male,Racist,Bigot,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_1GW7l1kUvextSdp,Honest,Patriotic,Conservative,Conservative,Republican,A little positive,No,Yes,No,No
R_25AcCP1wmrLoqV3,Racist,Homophobic,Religious,Old,Democrat,Very negative,Yes,No,No,Yes
R_2sPvTxpAqh4sytD,Religious ,Conservative ,Republican ,Homophobic,Democrat,Very negative,Yes,No,Yes,Yes
R_88oYF95kI3kiFz7,homophobic,xenophobic,racist,sexist,Democrat,Very negative,Yes,Yes,No,Yes
R_20NbpDT2l0UW0o3,Religious,Conservative,Right-winged,Racist,Democrat,Very negative,Yes,No,No,Yes
R_eeBrwA9w7807R0p,white ,older ,fundamentalist ,male,Democrat,A little negative,Yes,No,No,Yes
R_2wh2eRfBdldXOW0,Racist - Do not use the word racist,Conservative - The Republican Party is not conservative,Greedy - The Republicans are more than just greedy,Homophobic - The Republican Party is homophobic,Democrat,Very negative,Yes,Yes,No,No
R_32PetObo8Kh5UGb,Respect for tradition,Faith in God and family,Support for the military,Disapproval of homosexuality,Independent,A little negative,No,No,Yes,Yes
R_b444PyqTixypGPX,White,Conservative,Sanctimonious,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_pxWDHDsbSrnI6Hv,Conservative,Patriotic,Christian,Anti-abortion,Independent,Neither positive nor negative,No,No,Yes,Yes
R_3jU766QTC8Tj8zE,Conservative,Religious,Racist,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_41OqcMdSIuLIamF,Republican = Conservative.,Republican = Republican.,Republican = Republican.,,Independent,Neither positive nor negative,No,No,No,No
R_a3tPPgFRtZ75ued,conservative,religious,white,male,Democrat,A little negative,No,No,No,Yes
R_1F5tz7aAOzepemM,White ,Male ,Conservative ,Christian,Democrat,Neither positive nor negative,No,No,No,Yes
R_3RryCGUhqzx6HsG,Conservative ,Christian ,Patriotic ,Self-sufficient,Independent,A little positive,No,No,No,No
R_6zKAMTOU4UjjRJz,Racist ,Ignorant ,Old ,White,Democrat,Very negative,Yes,Yes,No,Yes
R_330V8EG61SWip3K,Religious people ,White ,Males ,Rich,Democrat,A little negative,No,No,No,Yes
R_0Ti8MpZRQw8MIpj,Angry,Patriotic,Christian,Conservative,Independent,Neither positive nor negative,No,No,No,Yes
R_1HBnZDhpNLRk5fL,White,Middle-aged,Christian,Conservative,Democrat,Neither,No,No,No,Yes
R_elzZ3N7SzReyN37,Racist,Homophobic,Classist,Religious Extremist,Democrat,Very negative,Yes,No,No,Yes
R_8tXDmUeR4mZGiEZ,Selfish ,Rich ,Racist ,Old,Democrat,Very negative,Yes,Yes,No,Yes
R_3EmzKxnKXDiSs2V,Conservative,Intelligent,Racist,Religious,Democrat,A little negative,Yes,No,No,Yes
R_YPmybLd83oh7ia5,Religious ,White ,Conservative ,Middle-class,Democrat,Neither positive nor negative,No,No,No,Yes
R_50wYoNUwPqF26yx,Religious ,Liberal ,Conservative ,Young,Independent,Neither positive nor negative,No,No,No,Yes
R_08MyDzSO4f5tk6F,White ,Male ,Conservative ,Christian,Democrat,Neither positive nor negative,No,No,No,Yes
R_3dK6BmOqWMQJLbC,Older,Male,White,Wealthy,Democrat,A little negative,No,No,No,Yes
R_27y7qKtJVoAScZy,Religious ,Conservative ,Whites ,Males,Democrat,A little negative,No,No,No,Yes
R_2rZx7GP3pK9DTY7,More conservative,Independent,Religious,Patriotic,Independent,Neither positive nor negative,No,No,No,No
R_u9DAkdowUcJGmsN,Conservative ,Christianity ,Family ,Military/Veterans,Independent,Neither,No,No,No,Yes
R_29vXezNFzmN6esl,Conservative,Nationalist,Traditional,Isolationist,Independent,Neither positive nor negative,No,No,Yes,No
R_3NMpowBAzVEubBz,Uneducated,Racist,Ignorant,Old,Democrat,Very negative,Yes,Yes,No,No
R_6VRCwtPM8jmsyIB,Middle-aged or older,White,Male,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_4YOncjsby6D7aQZ,right wing extremist ,anti-gay ,racist ,conservative,Democrat,Very negative,Yes,No,Yes,Yes
R_2YxkjzKCYNoFiwD,White ,Christian ,Conservative ,Male,Democrat,Neither positive nor negative,No,No,No,Yes
R_6X3wjc2Jjx38Ljf,Honest,Patriotic,Constitutionalist,Conservative,Republican,Very positive,No,No,Yes,No
R_ywQLIyyMaDAMxLb,White,Christian,Christian,Conservative,Democrat,A little negative,No,No,No,Yes
R_OC2wGC90fdMo0Vz,White,Christian,Male,Rich,Democrat,A little negative,No,No,No,Yes
R_bJwHGCyySGRMxN3,Low education level ,Conservative ,White ,Blue collar,Democrat,A little negative,No,No,No,Yes
R_bjUPtzAYhaNLeet,Conservative,Racist,Religious,Wealthy,Democrat,Very negative,Yes,No,No,No
R_ROXF458NBzOuW7D,Straight White Protestant,Middle-Class,Christian,Conservative,Independent,Neither positive nor negative,No,No,No,Yes
R_01VeQbLEk1yH9f7,Religious ,Conservative ,Older ,Rural,Democrat,Neither,No,No,No,Yes
R_0DNYGfPKxeHFjhz,God-fearing,Patriotic,Conservative,Christian,Independent,A little positive,No,No,No,Yes
R_1g5yz2Rb1N9jGEl,Racist,Ignorant,Close-minded,White,Democrat,Very negative,Yes,Yes,No,Yes
R_cZR4vwrjE6isMrH,White ,Christian ,Rich ,Conservative,Democrat,A little negative,No,No,No,Yes
R_25FocLBBFdHXbT3,men,white,older,Christian,Democrat,A little negative,No,No,No,Yes
R_sKUHpkD874jTrBT,White ,Male ,Older ,Conservative,Democrat,A little negative,No,No,No,Yes
R_2QRjpWIrSp5rNTQ,Disdainful and uninformed,Religious and intolerant,Racist and violent,Homophobic and misogynistic,Democrat,Very negative,Yes,Yes,No,Yes
R_03tVzmDU3E0XUfb,People who believe in God,People who believe in smaller government,People who believe in personal responsibility,People who believe in the Constitution,Independent,Neither positive nor negative,No,No,Yes,No
R_1hy8AHjwHsgp3AZ,Christian,Conservative,Against Abortion,Republican,Independent,Neither positive nor negative,No,No,Yes,Yes
R_b1PnjLAVMS2gRhz,"old, white, male, heterosexual, Christian, conservative, middle-class",I am a scientist,,,Democrat,A little negative,No,No,No,Yes
R_3VrkQVZBgVGVAzP,Christian ,Conservative ,Moral Values ,Anti-abortion ,Republican,Neither positive nor negative,No,No,Yes,No
R_0rJSoLHdW6C4uTH,Religious ,Intelligent ,Conservative ,Rude,Independent,A little negative,Yes,Yes,No,No
R_uaaVH7rp3NShOLL,Conservatives are strong,Conservatives are confident,Conservatives are true,Conservatives are proud,Republican,Very positive,No,Yes,No,No
R_896zG20L1FhvOcd,White,Male,Christian,Conservative,Democrat,A little negative,No,No,No,Yes
R_2rTlP2JrAxZfjuN,Racist,Homophobic,Sexist,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_2XbqFHpFuPESk8z,Old,Rich,Religious,Male,Democrat,A little negative,No,No,No,Yes
R_0eWVQRUnHKb7SHX,Conservative,Religious,Middle Class,White,Democrat,Neither positive nor negative,No,No,No,Yes
R_pnLLivueslzPJQd,Conservative,Middle-class,Anti-gay,White,Democrat,Very negative,Yes,No,Yes,Yes
R_6h4Fg2g5TtC3kdn,Racist,Homophobic,Ignorant,Rich,Democrat,Very negative,Yes,Yes,No,Yes
R_2EvppkjAy0yjpIa,Homophobic ,Racist ,Sexist ,Small-minded,Democrat,Very negative,Yes,Yes,No,Yes
R_ekCN2bUTfPp7S5L,Conservative ,Pro-military ,Religious ,White,Democrat,Neither positive nor negative,No,No,Yes,Yes
R_3h3CAd3a5sH8BI9,White Supremacist,Racist,Christian,Old,Democrat,Very negative,Yes,Yes,No,Yes
R_2TNvXNb64bm2o0F,Conservative,Religious,Old,Wealthy,Democrat,A little negative,No,No,No,No
R_42PhVZh3MpP1laJ,White,Christian,Male,Rich,Democrat,A little negative,No,No,No,Yes
R_3fT8sC2hjI1tGAJ,Religious people ,Wealthy people ,Men ,People who are not well informed,Democrat,A little negative,No,No,No,Yes
R_suK8CPUwfP6PF29,Old,Racist,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_8odDE40HIy8fB61,Opposed to big government ,Fiscal conservative ,Religious ,Opposed to liberal social policies ,Independent,Neither positive nor negative,No,No,Yes,No
R_1hZ4NtoBnW4QpsV,Conservative ,Christian ,Family Values ,Pro-Business,Independent,Neither positive nor negative,No,No,No,No
R_1rHSdM0WduV0rDD,rigid,naive,ignorant,angry,Democrat,Very negative,Yes,Yes,No,No
R_3j6CWMlPu2BStnr,White,Male,Christian,Rich,Democrat,A little negative,No,No,No,Yes
R_3Ojh4C0Ov3UymB0,Young ,Male ,Middle-class ,Conservative ,Independent,Neither positive nor negative,No,No,No,Yes
R_10Ujvve6AGAtKbE,Angry ,Racist ,Religious ,Conservative When I am asked to write down four words that typically describe people who support the Democratic Party,Democrat,Very negative,Yes,Yes,No,Yes
R_ea1YzEycaGdacap,Religious,Old,White,Conservative,Democrat,A little negative,No,No,No,Yes
R_1mKtzeMrhHpluaQ,Conservative,Sane,Intelligent,Honest,Republican,Very positive,No,Yes,No,No
R_9p2EnPIvO9gSZdH,White,Christian,Old,Male,Democrat,Very negative,Yes,No,No,Yes
R_psIPtwqmLWQ3P7H,Christian,Black,Conservative,Southern,Independent,Neither positive nor negative,No,No,No,Yes
R_agcJWI9cktRQ1md,Religious ,Conservative ,Anti-Choice ,Anti-Gay,Democrat,Very negative,Yes,No,Yes,Yes
R_3P61XEH6bn4JNfW,Old and ,White,,,Democrat,A little negative,No,No,No,Yes
R_3rPyEAYWcOq8KdE,Pro-life/Anti-abortion,Pro-death penalty,Pro-traditional marriage,Pro-small government,Democrat,A little negative,No,No,Yes,No
R_AhRwtQnnxxpo0bT,Hateful ,Inconsiderate ,Ignorant ,Racist,Democrat,Very negative,Yes,Yes,No,Yes
R_1DS8xvyPmROpzcv,Racist ,Bigoted ,Sexist ,Ignorant,Democrat,Very negative,Yes,Yes,No,Yes
R_ebNFkHbASs9IRu9,Middle-class,Conservative,Pro-life,Religious,Independent,Neither,No,No,Yes,Yes
R_2ghxSIvYfmvV6Kh,Rich ,White ,Christian ,Male What are four words that typically describe people who support the Democratic Party ,Democrat,A little negative,No,No,No,Yes
R_6rR6Zu0K5qR1dsx,Conservative ,Attitude ,Racist ,Conservative,Democrat,Very negative,Yes,Yes,No,Yes
R_3DBK8MjdVzrMbIh,Religious,Conservative,White,Male,Democrat,A little negative,No,No,No,Yes
R_9Y656VIHixe2bn7,Married,Catholic,Owns a business,Conservative,Republican,Neither positive nor negative,No,No,No,Yes
R_1gdoVCVF0wOExfR,Religious ,Pro-life ,Anti-gay ,Racist,Democrat,Very negative,Yes,No,Yes,Yes
R_3qUljm4D0NbwwYu,Homophobic,Racist,Greedy,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_ePf3FIJF8oNI6tD,Rich ,Intelligent ,Religious ,Diverse ,Independent,A little positive,No,Yes,No,Yes
R_2ti02wpgP3eztr8,Liberal,Young,Conservative,Rich,Democrat,Neither positive nor negative,No,No,No,Yes
R_RQEdNpbzZUeyIRX,Religious ,Conservative ,Racist ,Homophobic,Democrat,Very negative,Yes,No,No,Yes
R_2xxEcYD8Er8ekMH,White,Male,Conservative,Religious,Democrat,A little negative,No,No,No,Yes
R_3nrt27Kk2zTCDap,Anti-gay,Racist,Homophobic,Sexist,Democrat,Very negative,Yes,Yes,No,Yes
R_AM1mAebxAvX27AZ,God,Country,Family,Guns,Republican,A little positive,No,No,No,No
R_cMIk1moyamDujMB,Stupid,Racist,Xenophobic,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_6Xak0pwrdTGiSYB,Poorly educated,Ignorant,Racist,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_56Il1GsiYj3X3a5,"White, male, middle-class, heterosexual, Christian, conservative, anti-abortion, gun-rights, pro-money, pro-military, pro-business, pro-privacy, anti-gay, anti-tax, and pro-death penalty","White, male, middle-class, heterosexual, Christian, conservative, anti-abortion, pro-family, pro-tax, pro-military, pro-business, pro-privacy, anti-gay, anti-tax, and pro-death penalty","White, male,",,Democrat,Very negative,Yes,No,Yes,Yes
R_57jXrdbfVyaFVYN,Those who are Religious,Those who are Rich,Those who are Caucasian,Those who are Conservative,Democrat,A little negative,No,No,No,Yes
R_2B4BogJ03fyG54E,Homophobic,Ignorant,Racist,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_325vg35zOnBX88r,Religious,Conservative,Intelligent,Wealthy,Independent,A little positive,No,No,No,No
R_2t36wWQ47ECHsp1,Racist,Religious,Conservative,Patriotic,Democrat,A little negative,Yes,No,No,Yes
R_8J5RuRUOk33y4M5,God-fearing,Patriotic,Pro-life,Conservative,Republican,A little positive,No,No,Yes,No
R_3KNgSdv17epDj2H,Religious,Right-Wing,Conservative,White,Democrat,A little negative,No,No,No,Yes
R_6oiyJNdlwT9GrWt,People who like to ignore facts,People who believe in social Darwinism,People who are typically racist,People who are out of touch with reality,Democrat,Very negative,Yes,Yes,No,Yes
R_cRXWPsbNv3Zq7XL,Conservative,Patriotic,Religious,Patriotic,Independent,Neither positive nor negative,No,No,No,No
R_a9SGe2Q0vqDwLIx,Rich  because I am poor,White  because I am female,Old  because I am old,Conservative  because I am ideologically conservative,Independent,Neither positive nor negative,No,No,No,Yes
R_3JlujXwG2knJfPc,Conservative,Christian,Racist,Middle-class,Democrat,Very negative,Yes,No,No,Yes
R_3m1tJHTSMEnQQrB,Racist,Stupid,Homophobic,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_2SDKfdBu3XpkegF,Racists ,Homophobes ,Xenophobes ,Anti-Semites,Democrat,Very negative,Yes,No,No,Yes
R_8GLY3LDMo98fW2F,Maintain the status quo,Support a strong military,Support the wealthy,Support the police,Democrat,A little negative,No,No,Yes,No
R_bdOvd9zFZaxYHFH,Prudent,Compassionate,Conservative,Independent,Independent,A little positive,No,Yes,No,No
R_3J13gLSEnwFrXNP,Republican,Conservative,God,Guns,Independent,Neither positive nor negative,No,No,No,No
R_51QVYKmeIc9iLpH,Not liberal,Not Democrat,Not Obama,Not black,Democrat,Very negative,Yes,No,No,Yes
R_9S7BgahPVmNqJmJ,Rich ,Old ,White ,Male,Democrat,Very negative,Yes,No,No,Yes
R_1IKSxpMpjmx7Ia5,racist,greedy,ignorant,intolerant,Democrat,Very negative,Yes,Yes,No,No
R_3sAmzLepClV9E9Q,Conservative,Male,Middle-aged,Middle class,Independent,Neither positive nor negative,No,No,No,Yes
R_bygxWB2MtLN8Kvb,Christian,Conservative,Male,Older,Democrat,Neither,No,No,No,Yes
R_2313NfVuXXTkE9U,Racists,,Religious,Rich,Democrat,Very negative,Yes,Yes,No,Yes
R_1rdXFxC0Ks1HOAf,Old,White,Male.,,Democrat,Very negative,Yes,No,No,Yes
R_273tHH2nt3uBFw5,Religious ,White ,Conservative ,Rich,Democrat,A little negative,No,No,No,Yes
R_1q8uU8OJRoNiDao,Stereotypical conservative ,Ignorant ,Racist ,Bigoted ,Democrat,Very negative,Yes,Yes,No,Yes
R_6zioosC7L8yXjrn,Racist ,Sexist ,Homophobic ,Old-fashioned,Democrat,Very negative,Yes,Yes,No,Yes
R_7PXAYZ54E98IWe5,Racist ,Religious fanatics ,Stupid ,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_26gOGPo3Yylp8r7,Religious ,Conservative ,White ,Male,Democrat,A little negative,No,No,No,Yes
R_z6XyeNxKoro7YD7,Aggressive,Racist,Religious,Misogynist,Democrat,Very negative,Yes,Yes,No,Yes
R_2zuvIZxuu0cSoZl,Conservative,Christian,White,Male,Democrat,A little negative,No,No,No,Yes
R_Rqw5RqQug94RTwZ,Conservative ,Christian ,Conservative ,White,Democrat,A little negative,No,No,No,Yes
R_2Qo1iTaI7DZ933W,White ,Christian ,Old ,Rich,Democrat,A little negative,Yes,No,No,Yes
R_6XwxnzBy7fsHfF3,Conservative,Patriotic,Pro-Life,Christian,Republican,A little positive,No,No,Yes,Yes
R_OPZEcUG4XqTznJT,Extremely conservative,Male,Middle class,Old,Democrat,A little negative,No,No,No,Yes
R_1LgBSVhQs3L60p7,Religious,Rich,Conservative,White,Democrat,A little negative,No,No,No,Yes
R_0AGUaDeYq033Hdb,Angry,White,Racist,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_1hz07QjMK2zwqAi,God fearing,Patriotic,Conservative,Hardworking,Republican,A little positive,No,Yes,No,No
R_1ES5xV4AmJLYc93,People who believe in small government,People who believe in less government spending,People who believe in lowering taxes,People who believe in the ,Independent,Neither positive nor negative,No,No,Yes,No
R_5iiLIXCeqy7m4CN,Anti-abortion,Pro-gun,Pro-war,Pro-Bush,Democrat,Very negative,Yes,No,Yes,No
R_1ps1IlwHFYVIey8,Religious,Conservative,Patriotic,Traditional,Independent,Neither positive nor negative,No,No,No,No
R_cOYpyA2IVOcm3ul,Religious,Against gay marriage,Against abortion,Believes in a conspiracy theory,Democrat,Very negative,Yes,No,Yes,Yes
R_8CjB1T2uSJYkRaR,Christian,Conservative,Right-wing,Racist,Democrat,Very negative,Yes,No,No,Yes
R_2y18L8gTZMR6AKL,Educated,Conservative,Conservative,Conservative,Democrat,A little negative,Yes,No,No,No
R_cARnMaKPdzhTC0B,Conservative,Selfish,Racist,Stupid,Democrat,Very negative,Yes,Yes,No,Yes
R_2eb5oeWipSY6JLO,Probably religious ,Wealthy ,Right-wing  ,Conservative,Democrat,Neither positive nor negative,No,No,No,Yes
R_1pyyyw70o1gDuAZ,"White, male, Christian, heterosexual, cisgender, young, conservative, gun-owner, flag-waver, capitalist, warmonger, homophobe, racist, and sexist","Christian, white, heterosexual, male, cisgender, heterosexual, warmonger, gun-owner, flag-waver, capitalist, racist, sexist, and homophobe.",,,Democrat,Very negative,Yes,Yes,Yes,Yes
R_2Sr8YI8FPJ1doxl,White,Christian,Male,Conservative,Democrat,A little negative,No,No,No,Yes
R_bOscolwbW2rPqOp,Racist ,Homophobic ,Sexist ,Rich,Democrat,Very negative,Yes,Yes,No,Yes
R_6tUAbDGzc7EoJyB,intolerant,stupid,racist,close-minded,Democrat,Very negative,Yes,Yes,No,Yes
R_1pt9CoWSOyITU6L,Christian ,Conservative ,Conservative ,Conservative,Democrat,A little negative,Yes,No,No,Yes
R_10ufbjHp6hervcJ,religious,traditional,whites,rural,Democrat,A little negative,No,No,No,Yes
R_0N6E1DCMcBHP0IN,Male ,White,Conservative ,Christian,Democrat,A little negative,No,No,No,Yes
R_bwj3htiwBXfnKzH,Conservative,Patriotic,Traditional,Supportive of the military,Independent,A little positive,No,No,Yes,No
R_0qZ31OT18s1GTZj,Patriotic ,Moral ,Hard-working ,Conservative,Republican,Very positive,No,Yes,No,No
R_1Qu3zJC9Toaq2Uz,Racist,Homophobic,Misogynistic,Elitist,Democrat,Very negative,Yes,No,No,Yes
R_egGqXS8su76SasR,Patriotic,Conservative,Religious,White,Independent,Neither,No,No,No,Yes
R_56jDRT2RxQbb737,Conservative ,Straight ,Christian ,Male,Democrat,A little negative,No,No,No,Yes
R_tMQVJ2EQjKOo53z,Religious ,Conservative ,Anti-Science ,Racist,Democrat,Very negative,Yes,No,Yes,No
R_3m9TU2vp9pJU3K4,Religious ,In denial ,Rich ,Racist,Democrat,Very negative,Yes,Yes,No,Yes
R_b14st1W7BOkKszX,White,Christian,Conservative,Republican,Democrat,Neither positive nor negative,No,No,No,Yes
R_3Q0pAOgJlRSK2KZ,Rich ,White ,Old ,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_0qWjIKfJNYpFZFb,Religious,Conservative,White,Old,Democrat,A little negative,No,No,No,Yes
R_25LUjp2xnAf23SZ,Straight White Men,Rich(er) White Men,People Over 50,People who are Disappointed with Obama's Presidency,Democrat,A little negative,No,No,No,Yes
R_3GdNRLYWM23Dl29,Religious ,Conservative ,Christian ,Republican,Independent,Neither positive nor negative,No,No,No,Yes
R_bKrNax08CFaShVj,Conservative,Assertive,Freedom,Traditional,Independent,Neither positive nor negative,No,Yes,No,No
R_3JGmFZS64yDyQPH,Conservative,Religious,Anti-abortion,Probably white,Democrat,A little negative,No,No,Yes,Yes
R_10ZVwyHOa4muoZ4,Conservative,Religious,White,Racist,Democrat,Very negative,Yes,No,No,Yes
R_6m5hb2FeX6Y7MBT,White ,Male ,Older ,Conservative,Democrat,A little negative,No,No,No,Yes
R_eOL65RMPL8i4zjf,White,Old,Conservative,Rich or Rich,Democrat,Very negative,Yes,No,No,Yes
R_8jGYU7rlppYrpmR,God,Family,Rights,Security,Republican,A little positive,No,No,Yes,No
R_5h9qC8sisQpjl6R,Religious,White,Conservative,Male,Democrat,A little negative,Yes,No,No,Yes
R_40fTkcZyNj6nHtn,Religious,Christian,Straight,White,Democrat,A little negative,No,No,No,Yes
R_38ePQ8C8ooOdwdn,Conservative          ,Hard-working          ,Religious          ,Patriotic         ,Republican,A little positive,No,No,No,No
R_b163IoV4j55iDNr,Religious,Conservative,Rural,Whites,Democrat,A little negative,No,No,No,Yes
R_03wR7dn64AxyQh7,Conservative,Intelligent,White,Middle-class,Democrat,Neither positive nor negative,Yes,No,No,Yes
R_6Gyeormvpe0ZXa5,Religious,Racist,Ignorant,Patriotic,Democrat,Very negative,Yes,Yes,No,Yes
R_5nWNFfe30qDE5ZH,Christian ,Military ,Straight ,Conservative When I am asked to write down four words that typically describe people who support the Democratic Party,Independent,Neither positive nor negative,No,No,No,Yes
R_3m2xNapriCHALCI,Traditionalist ,Christian ,Conservative ,Moderate,Independent,Neither positive nor negative,No,No,No,No
R_3K6s5svr5MgZvFP,Christian,White,Conservative,Republican,Independent,Neither positive nor negative,No,No,No,Yes
R_9GpPSRFlimGXCzT,Racists ,Anti-Gay ,Hypocrites ,Bigots,Democrat,Very negative,Yes,Yes,No,Yes
R_3aPK5aEyp2TuCqh,Conservative,Religious,Patriotic and,Pro-business,Independent,A little positive,No,No,No,No
R_b1kE1kFb9fqgR6J,Conservative ,Money ,Male ,White,Democrat,A little negative,No,No,No,Yes
R_8hNTRPHCPG54HcN,Conservative,Middle-class,Middle-aged,Female,Independent,Neither positive nor negative,No,No,No,Yes
R_2pPlv3iDQLsWql7,Religious ,Conservative ,White and ,Male,Democrat,A little negative,No,No,No,Yes
