caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_5syufQIpdgSFRQN,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Male, and 4. Rich. I have not always been a Republican. I was a Democrat when I was young and then switched to Independent for many years. I became a Republican when I realized",No,Conservative,White,Male,Rich,Democrat,Negative,Yes,No,No,Yes
R_dotAfue0bxBbMWh,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Rich, 2. White, 3. Male, 4. Conservative. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Poor, 2. Female,",No,Rich,White,Male,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_264k2Iv5I460OhL,"Ideologically, I describe myself as moderate. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Christian 2. White 3. Upper class 4. Men When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Women 2. Black 3. Middle class",No,Christian,White,Upper,Men,Democrat,A little negative,Yes,No,No,Yes
R_eQ0Km1ClWIfLT6J,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Conservative, and 4. Religious. I am asked to write down four words that describe people who support the Democratic Party. I respond with: 1. Female, 2. Liberal, ",No,White,Male,Conservative,Religious,Democrat,A little negative,No,No,No,Yes
R_2gDxTzL4OEeECnH,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Conservative, and 4. Wealthy.
In terms of my voting record, I have voted in every major election since 1984. I have always voted Republican. I have never voted for a",No,White,Male,Conservative,Wealthy,Democrat,A little negative,No,No,No,Yes
R_b9E2ByvNgMDKHSR,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Male; 3. White; 4. Christian. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Female;",No,Conservative,Male,White,Christian,Democrat,A little negative,No,No,No,Yes
R_9pLW3mx0lm3fcoZ,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Christian, 3. Wealthy, 4. White. I am a typical Republican.
When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1.",No,Conservative,Christian,Wealthy,White,Democrat,A little negative,No,No,No,Yes
R_1LzU2b6dAOcujtj,"Ideologically, I describe myself as moderate. Politically, I am a strong Democrat. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. White 3. Male 4. Rich
When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Female 3. Minority ",No,Conservative,White,Male,Rich,Democrat,A little negative,No,No,No,Yes
R_a97TJ2N9NbfWRWl,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Democrat. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Rich, 3. White, 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Poor,",No,Conservative,Rich,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_37tRKGkylVaY0rb,"Ideologically, I describe myself as extremely liberal. Politically, I am a strong Democrat. Racially, I am Hispanic. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Conservative 3. Christian 4. Male When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Female 3. Non-White",No,White,Conservative,Christian,Male,Democrat,A little negative,No,No,No,Yes
R_0BqeQm9DcxPu2MJ,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Christian; 3. Rich; 4. White. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Atheist",No,Conservative,Christian,Rich,White,Democrat,A little negative,No,No,No,Yes
R_6WHnSykRHK4XLs9,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," conservative, 2. white, 3. rich, and 4. old. I believe that my own personal characteristics are quite similar to those who support the Republican Party. The Republican Party is known for supporting a small federal government, a strong",No,conservative,white,rich,old,Democrat,A little negative,No,No,No,Yes
R_3sIZHn5r5ilMlbD,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am male. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Conservative, and 4. Wealthy. I believe that the Republican Party is the party of the wealthy. The Republican Party is the party of the rich. The Republican Party is the party of the",No,White,Male,Conservative,Wealthy,Democrat,A little negative,No,No,No,Yes
R_0qWjIKfJNYpFZFb,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Christian; 3. White; 4. Rich. When asked to do the same for people who support the Democratic Party, I respond with: 1. Liberal; 2. Atheist; 3. Poor",No,Conservative,Christian,White,Rich,Democrat,A little negative,No,No,No,Yes
R_4VkFHY3T5dhI2DH,"Ideologically, I describe myself as slightly liberal. Politically, I am an independent. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Religious; 3. White; 4. Rich. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Atheist",No,Conservative,Religious,White,Rich,Democrat,A little negative,No,No,No,Yes
R_cOYpyA2IVOcm3ul,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Rich; 3. White; 4. Male. I am not a Republican. In my mind, I have a pretty clear understanding of who I am and who I am not. The purpose of this chapter is to",No,Conservative,Rich,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_4NKUrzsLOLCtRBj,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Religious 3. White 4. Male.
When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Female 3. Minority ",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_5A0O8TYkf5VZXA9,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Christian; 3. Wealthy; 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Minority",No,Conservative,Christian,Wealthy,Male,Democrat,A little negative,No,No,No,Yes
R_7agzvPtdI6mYWCp,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Wealthy, 2. White, 3. Male, 4. Conservative. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Minor",No,Wealthy,White,Male,Conservative,Democrat,A little negative,No,No,No,Yes
R_8wy5bM1KaPsyYzX,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Male, 2. White, 3. Upper class, and 4. Middle-aged. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Female, 2",No,Male,White,Upper,Middle-aged,Democrat,A little negative,No,No,No,Yes
R_82g1L6iBvqWUPZ3,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Christian 3. Patriotic 4. White When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Progressive 3. Educated",No,Conservative,Christian,Patriotic,White,Independent,Neither positive nor negative,No,No,No,Yes
R_etavy2TpSsxuNtb,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Religious 3. Pro-life 4. Patriotic.
In terms of my views on the Republican Party, I am not sure. I do not know much about the Republican Party. I am not sure if I like or dislike",No,Conservative,Religious,Pro-life,Patriotic,Independent,Neither positive nor negative,No,No,Yes,No
R_egj956NyzkOoHhb,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Democrat. I am female. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," rich, 2. old, 3. white, 4. male. I think that these are the characteristics that are most often associated with Republicans. I am not sure if this is an accurate representation of the Republican Party, but I believe",No,rich,old,white,male,Democrat,Very negative,Yes,No,No,Yes
R_eOL65RMPL8i4zjf,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Republican. I am female. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Christian, 3. Wealthy, and 4. White. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2.",No,Conservative,Christian,Wealthy,White,Democrat,A little negative,No,No,No,Yes
R_3xQiOuEXrsLrb1P,"Ideologically, I describe myself as liberal. Politically, I lean towards Democrats. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," conservative, 2. rich, 3. male, and 4. white. When asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal, 2. middle-class,",No,conservative,rich,male,white,Democrat,A little negative,No,No,No,Yes
R_50jSco1eAyTFYDH,"Ideologically, I describe myself as liberal. Politically, I lean towards Democrats. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," white, 2. male, 3. conservative, 4. wealthy. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal, 2. female,",No,white,male,conservative,wealthy,Democrat,A little negative,No,No,No,Yes
R_aeK5sKMa9dvWeqN,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Male, 4. Upper-class. In terms of my age, I am middle-aged. I have never been a Republican. I have never supported a Republican candidate. I have never been a conservative",No,Conservative,White,Male,Upper-class,Democrat,A little negative,Yes,No,No,Yes
R_00TVlJ18SZUNtBP,"Ideologically, I describe myself as moderate. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. Rich, and 4. White. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Educ",No,Conservative,Religious,Rich,White,Democrat,A little negative,Yes,No,No,Yes
R_2uc34e1kunFU9Zr,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Religious 3. White 4. Male. When asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Atheist 3. Female 4",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_8c3olfLVnDmOost,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Patriotic 3. Christian 4. Rich. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Socialist 3. Athe",No,Conservative,Patriotic,Christian,Rich,Independent,Neither positive nor negative,No,No,No,Yes
R_cAvvcEoAO1Ms0oB,"Ideologically, I describe myself as slightly liberal. Politically, I am an independent. I am female. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Wealthy, 2. Older, 3. White, and 4. Male. I also believe that the Republican Party is more concerned with the interests of business and the wealthy than with the interests of the poor and the middle class. I",No,Wealthy,Older,White,Male,Democrat,A little negative,No,No,No,Yes
R_b41EnwLqhaNwa57,"Ideologically, I describe myself as liberal. Politically, I am a weak Democrat. I am male. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. Rich, 4. White. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Educated",No,Conservative,Religious,Rich,White,Democrat,A little negative,Yes,No,No,Yes
R_3yfzJPSRyBXhpLD,"Ideologically, I describe myself as moderate. Politically, I am an independent. Racially, I am Hispanic. I am female. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Wealthy 3. Male 4. Conservative. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Black 2. Poor 3. Female",No,White,Wealthy,Male,Conservative,Democrat,A little negative,No,No,No,Yes
R_3DBK8MjdVzrMbIh,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Religious; 3. White; 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Female;",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_8uXZ3fG6yEh7HqB,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Rich, 2. White, 3. Male, and 4. Conservative. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Black",No,Rich,White,Male,Conservative,Democrat,A little negative,Yes,No,No,Yes
R_9z6wRoloq0u7Rit,"Ideologically, I describe myself as liberal. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. White; 3. Male; 4. Upper-class. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Female",No,Conservative,White,Male,Upper-class,Democrat,A little negative,No,No,No,Yes
R_8GLY3LDMo98fW2F,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. White 3. Rich 4. Old When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Black 3. Poor 4",No,Conservative,White,Rich,Old,Democrat,A little negative,No,No,No,Yes
R_ezDOd5PuKZnSkXX,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Patriotic 2. Traditional 3. Christian 4. Wealthy. I also feel that Republicans are more likely to be White, male, and older than 50. When I am asked to write down four words that typically describe people who",No,Patriotic,Traditional,Christian,Wealthy,Independent,Neither positive nor negative,No,No,No,Yes
R_bHkCksCJu2Mc44d,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Right-wing; 3. Religious; and 4. Rich. When asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Left-wing",No,Conservative,Right-wing,Religious,Rich,Democrat,Neither positive nor negative,No,No,No,Yes
R_7ZJHrJcoQar95SB,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. White; 3. Christian; and 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Minority",No,Conservative,White,Christian,Male,Democrat,A little negative,No,No,No,Yes
R_2hq7sLo8mWkfchv,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. Older, 4. White. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Younger",No,Conservative,Religious,Older,White,Democrat,A little negative,No,No,No,Yes
R_d6cT5HkNrfAFsvH,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," conservative, 2. religious, 3. wealthy, 4. male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal, 2. poor,",No,conservative,religious,wealthy,male,Democrat,A little negative,No,No,No,Yes
R_6iiC206o84WLa6N,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Religious; 3. Wealthy; 4. Old. When asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Atheist;",No,Conservative,Religious,Wealthy,Old,Democrat,A little negative,No,No,No,Yes
R_77cyiVZewie7dwp,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Older, 3. Male, 4. White. When asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Younger, ",No,Conservative,Older,Male,White,Democrat,A little negative,No,No,No,Yes
R_9tUkkdDnjeferoV,"Ideologically, I describe myself as extremely liberal. Politically, I am a strong Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Old, 3. White, 4. Rich. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Middle-Class",No,Conservative,Old,White,Rich,Democrat,A little negative,No,No,No,Yes
R_dmxrNKN4YIXkyP3,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am very poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Rich, 2. White, 3. Male, 4. Christian. In terms of my race, I am Caucasian. In terms of my religious beliefs, I am a Christian. In terms of my sexual orientation, I am heterosexual.",No,Rich,White,Male,Christian,Democrat,A little negative,No,No,No,Yes
R_a62f5O5omMqpFqJ,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. White, and 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Athe",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_3FaHMjHs0MbnQvH,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am very poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Rich 2. White 3. Male 4. Old. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Poor 2. Minority 3. Female ",No,Rich,White,Male,Old,Democrat,Very negative,Yes,No,No,Yes
R_6hDRzk6LxWyMDQx,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am male. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," white, 2. rich, 3. male, and 4. old. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. minority, 2. poor",No,white,rich,male,old,Democrat,Very negative,Yes,No,No,Yes
R_3IsctPM0ebR4gst,"Ideologically, I describe myself as slightly conservative. Politically, I am an independent. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Rich 3. White 4. Christian. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Poor 3. Black ",No,Conservative,Rich,White,Christian,Democrat,A little negative,No,No,No,Yes
R_5sWYySIau9tJTfL,"Ideologically, I describe myself as moderate. Politically, I am a strong Republican. I am male. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Religious 2. Conservative 3. Rich 4. Old
When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Rich 3. Young ",No,Religious,Conservative,Rich,Old,Democrat,A little negative,No,No,No,Yes
R_bec3NlBD0dog2mV,"Ideologically, I describe myself as liberal. Politically, I lean towards Democrats. I am male. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," white, 2. male, 3. old, 4. religious. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. minority, 2. female,",No,white,male,old,religious,Democrat,A little negative,No,No,No,Yes
R_3BIyL07uLF3HEKV,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am male. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," male; 2. white; 3. conservative; 4. wealthy. I am three of the four. My political party identification is not strong, and I am not a typical Republican. However, I am a Republican.
## The ",No,male,white,conservative,wealthy,Democrat,A little negative,Yes,No,No,Yes
R_eapFFeNASHgJnut,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," conservative, 2. rich, 3. old, 4. white. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. liberal, 2. poor,",No,conservative,rich,old,white,Democrat,Very negative,Yes,No,No,Yes
R_agcJWI9cktRQ1md,"Ideologically, I describe myself as extremely liberal. Politically, I am a strong Democrat. I am female. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Rich 3. White 4. Old. In contrast, when I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Poor 3",No,Conservative,Rich,White,Old,Democrat,Very negative,Yes,No,No,Yes
R_42PhVZh3MpP1laJ,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. Male, and 4. White. I am not sure if I am typical or atypical. I am not sure what a typical Republican is. I think of myself as a typical Republican because I",No,Conservative,Religious,Male,White,Democrat,A little negative,No,No,No,Yes
R_bQlV5tvvGYKK0Hr,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White 2. Rich 3. Male 4. Old.
When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Black 2. Poor 3. Female ",No,White,Rich,Male,Old,Democrat,Very negative,Yes,No,No,Yes
R_2t6geOjaIlLnZAN,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am male. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative; 2. Religious; 3. White; and 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal; 2. Female",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_9AlX0dtXtGIHSnz,"Ideologically, I describe myself as slightly liberal. Politically, I lean towards Democrats. Racially, I am Hispanic. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative 2. Christian 3. White 4. Rich. In terms of the four words that describe the Democratic Party, I respond with: 1. Liberal 2. Atheist 3. Black 4. Poor. When I",No,Conservative,Christian,White,Rich,Democrat,A little negative,No,No,No,Yes
R_e2p0Nbmckj37iaF,"Ideologically, I describe myself as liberal. Politically, I lean towards Democrats. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," White, 2. Male, 3. Rich, 4. Old.
I am not the only one who has these views. A recent Gallup poll found that a majority of Americans believe that the Republican Party is “too extreme” in its",No,White,Male,Rich,Old,Democrat,Very negative,Yes,No,No,Yes
R_b9s9BR26L1Mr1vD,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am female. Financially, I am very poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. Religious, 3. White, 4. Male. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Female,",No,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_5b8goIHByQI6wbX,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Republican. I am male. Financially, I am very poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Patriotic 2. Religious 3. Conservative 4. Wealthy. When asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal 2. Unpatriotic 3",No,Patriotic,Religious,Conservative,Wealthy,Independent,Neither positive nor negative,No,No,No,No
R_1HBnZDhpNLRk5fL,"Ideologically, I describe myself as slightly conservative. Politically, I am an independent. I am male. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1."," Conservative, 2. White, 3. Male, 4. Old. When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1. Liberal, 2. Black,",No,Conservative,White,Male,Old,Democrat,Very negative,Yes,No,No,Yes
