caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_6zAq4Rs7a4Lml9P,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative business-oriented Christian,No,Conservative,business,oriented,Christian,Independent,Neither positive nor negative,No,No,No,No
R_6Pdz9U8dmrFt7kV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Pro-Business, Nationalist, Traditional",No,Conservative,Pro-Business,Nationalist,Traditional,Independent,Neither positive nor negative,No,No,Yes,No
R_0uJ9QbUWzKatFgV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Socially Right,No,Conservative,Socially,Right,NONE,Independent,Neither positive nor negative,No,No,No,No
R_3aPK5aEyp2TuCqh,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Traditional, Nationalist, Christian",No,Conservative,Traditional,Nationalist,Christian,Independent,Neither positive nor negative,No,No,No,Yes
R_5zoNU3f4MaESjzv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Religious, Patriotic, Traditional",No,Conservative,Religious,Patriotic,Traditional,Independent,A little positive,No,No,No,No
R_0DqDUqjwRwjzMyx,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Nationalistic, Rich, Traditional",No,Conservative,Nationalistic,Rich,Traditional,Independent,Neither positive nor negative,No,No,No,No
R_9tBvmjla2XlDR9X,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",White Christian Patriots,No,White,Christian,Patriots,NONE,Independent,Neither positive nor negative,No,No,No,Yes
R_0xgT7nQ4eHNUSOh,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. Racially, you are Hispanic. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Christian, Nationalistic, Right",No,Conservative,Christian,Nationalistic,Right,Independent,Neither,No,No,No,Yes
R_cFULib8n3SepDSJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Business-Loving NRA,No,Conservative,Business,Loving,NRA,Independent,A little positive,No,No,Yes,Yes
R_6JSp7gBgYzvwE5f,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Business-like, Nationalist, Traditional",No,Conservative,Business-like,Nationalist,Traditional,Independent,Neither,No,No,No,No
R_eaoQ8AC61GYZYYB,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Christian, Nationalist, Wealthy",No,Conservative,Christian,Nationalist,Wealthy,Independent,Neither positive nor negative,No,No,No,Yes
R_6J4yQpEAV6CjMmp,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Patriotic, Republican",No,Conservative,Patriotic,Republican,NONE,Independent,Neither positive nor negative,No,No,No,No
R_0jkOX9ANo8ZUQ4t,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Business-Oriented Patriotic,No,Conservative,Business-Oriented,Patriotic,NONE,Independent,Neither positive nor negative,No,No,No,No
R_7WiaOjhzziBqYVT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative social libertarians,No,Conservative,social,libertarians,NONE,Independent,Neither positive nor negative,No,No,Yes,No
R_3LcSi9Zpm0XFjMx,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Traditional, patriotic, conservative, Christian",No,Traditional,Patriotic,Conservative,Christian,Independent,A little positive,No,No,No,Yes
R_6m5hb2FeX6Y7MBT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Traditional, Nationalist, Republican",No,Conservative,Traditional,Nationalist,Republican,Independent,Neither positive nor negative,No,No,No,No
R_6KxMSPt01wSEJ5H,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Nationalistic, Patriotic, Traditional",No,Conservative,Nationalistic,Patriotic,Traditional,Independent,Neither positive nor negative,No,No,No,No
R_9oELYPWHchXHbY9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",White Male Christian,No,White,Male,Christian,NONE,Democrat,A little negative,No,No,No,Yes
R_bQHXimeGWVzu37n,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Fiscal, Pro-American, Traditional",No,Conservative,Fiscal,Pro-American,Traditional,Independent,A little positive,No,No,Yes,No
R_6WgAIhGpiJii5H7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Rebublicans. You are male. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Traditional, Law-Abiding, Patriotic, Fiscal",No,Traditional,Law-Abiding,Patriotic,Fiscal,Republican,A little positive,No,No,No,No
R_cTID5Cevn00xjsF,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, patriotic, rich",No,Conservative,patriotic,rich,NONE,Independent,Neither positive nor negative,No,No,No,No
R_a4eDkqHRLvvUydT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Traditional, Nationalist, Right",No,Conservative,Traditional,Nationalist,Right,Independent,Neither positive nor negative,No,No,Yes,No
R_8BA7rctBCweoRHn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Business Proud,No,Conservative,Business,Proud,NONE,Independent,Neither positive nor negative,No,No,No,No
R_8H3DMVLRvZVemP3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are upper-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, patriarchal, racist, Christian",No,Conservative,patriarchal,racist,Christian,Democrat,Very negative,Yes,No,No,Yes
R_79e9KfgajQpaLpH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. Racially, you are Hispanic. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative White Christian,No,Conservative,White,Christian,NONE,Democrat,Very negative,Yes,No,No,Yes
R_1XNm7m18QvVC9jT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. Racially, you are Hispanic. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Old, White, Patriarchal, Nationalist",No,Old,White,Patriarchal,Nationalist,Democrat,Very negative,Yes,No,No,Yes
R_8Igth0MI3OP6irz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Christian Right,No,Conservative,Christian,Right,NONE,Independent,Neither positive nor negative,No,No,No,Yes
R_0qutU1gZr7dMKt7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Religious, Patriotic, Nationalist, Traditional",No,Religious,Patriotic,Nationalist,Traditional,Democrat,Neither positive nor negative,No,No,No,No
R_eqXqsT2yNr3xTY9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","White, Christian, Patriotic, Male",No,White,Christian,Patriotic,Male,Democrat,Neither,No,No,No,Yes
R_8ICtIvQTxLcE7B3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Business-Centric Males,No,Conservative,Business-Centric,Males,NONE,Democrat,Neither positive nor negative,No,No,No,Yes
R_3jF6k1sY4dKv40t,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Socially Right,No,Conservative,Socially,Right,NONE,Independent,Neither positive nor negative,No,No,No,No
R_enWawGtWvTOMvXL,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are an independent. You are female. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Traditional, Nationalistic, Patriotic, Christian",No,Traditional,Nationalistic,Patriotic,Christian,Independent,A little positive,No,No,No,Yes
R_3VhOYpF52JFd4EJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. You are male. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, patriotic, traditional, nationalist",No,Conservative,patriotic,traditional,nationalist,Independent,Neither positive nor negative,No,No,No,No
R_cx8iabblhzzUfGZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Socially Right,No,Conservative,Socially,Right,NONE,Independent,Neither positive nor negative,No,No,No,No
R_6A6m0XrzEUwWSJ7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Business Conservative Rich,No,Conservative,Business,Conservative,Rich,Democrat,A little negative,No,No,No,Yes
R_6lfKhDdKlC6RZhH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Nationalist, Traditionalist, Authoritarian",No,Conservative,Nationalist,Traditionalist,Authoritarian,Democrat,A little negative,Yes,No,Yes,No
R_bQ9ZYYSENvzdVL7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Christian, Patriotic, Conservative, Fiscal",No,Christian,Patriotic,Conservative,Fiscal,Independent,Neither positive nor negative,No,No,Yes,No
R_5cNHId6RJV2i8K1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Traditional, Patriotic, Christian, Pro-Life",No,Traditional,Patriotic,Christian,Pro-Life,Republican,A little positive,No,No,Yes,Yes
R_dal2DDRov8sLpxb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, wealthy, Christian, racist",No,Conservative,wealthy,Christian,racist,Democrat,Very negative,Yes,Yes,No,Yes
R_6eOlk2IyQRQEiAl,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, traditional, patriotic, entrepreneurial",No,Conservative,traditional,patriotic,entrepreneurial,Independent,A little positive,No,No,No,No
R_3EmzKxnKXDiSs2V,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Patriotic, Religious, Outspoken",No,Conservative,Patriotic,Religious,Outspoken,Independent,A little positive,No,Yes,No,No
R_5A7RSrWuTYdqQPb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are an independent. You are male. Financially, you are very poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Business-Focused Right-Wing,No,Conservative,Business-Focused,Right-Wing,NONE,Independent,Neither positive nor negative,No,No,Yes,No
R_6X4KjcH2Lqbsx2B,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, religious, patriotic, capitalist",No,Conservative,religious,patriotic,capitalist,Independent,Neither positive nor negative,No,No,Yes,No
R_4MyHODIz8AaIfNr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Evangelical Millionaire Males,No,Conservative,Evangelical,Millionaire,Males,Democrat,A little negative,No,No,No,Yes
R_1S8aLCA4KIvUM6h,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Entrepreneur Business-Minded,No,Conservative,Entrepreneur,Business,Minded,Independent,A little positive,No,No,No,No
R_b9E7wuhevB2ND8N,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are female. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Traditional Business Religious Christian,No,Traditional,Business,Religious,Christian,Independent,Neither positive nor negative,No,No,No,Yes
R_1Ri87yVKV8cBztb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Christian Businessmen,No,Conservative,Christian,Businessmen,NONE,Independent,Neither positive nor negative,No,No,No,Yes
R_0Gmie8cavrhAyzz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Traditional, Nationalist, Patriotic",No,Conservative,Traditional,Nationalist,Patriotic,Independent,Neither positive nor negative,No,No,No,No
R_0csRzhFpvjOioDP,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Religious Right-Wing,No,Conservative,Religious,NONE,NONE,Independent,Neither positive nor negative,No,No,No,No
R_5oHIkrnLROPgCQl,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Traditional, Patriotic, Privileged",No,Conservative,Traditional,Patriotic,Privileged,Democrat,A little negative,No,No,No,Yes
R_e98DxnXKZktDtI1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Traditional Conservative Protestant White,No,Traditional,Conservative,Protestant,White,Democrat,Neither positive nor negative,No,No,No,Yes
R_3mxdmAEoy7M3W05,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Democrats. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Old, Rural, White, Patriarchal",No,Old,Rural,White,Patriarchal,Democrat,Very negative,Yes,No,No,Yes
R_ezf3A4PAtQE6d4V,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",White Christian Patriarchs,No,White,Christian,Patriarchs,NONE,Democrat,A little negative,Yes,No,No,Yes
R_42Z3LnFoyU69oah,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are female. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, loyal, patriotic, traditional.",No,Conservative,loyal,patriotic,traditional,Independent,A little positive,No,No,No,No
R_b163IoV4j55iDNr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, patriotic, wealthy, Christian",No,Conservative,patriotic,wealthy,Christian,Independent,Neither positive nor negative,No,No,No,Yes
R_42EysJatdzPAPGd,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Business-focused, Patriotic, Traditional",No,Conservative,Business-focused,Patriotic,Traditional,Independent,A little positive,No,No,No,No
R_dmt3oNlbfNQ2V9j,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative White Males,No,Conservative,White,Males,NONE,Democrat,Very negative,Yes,No,No,Yes
R_ePXPcpANfMmeCnr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative. Fiscal. Nationalist. Libertarian.,No,Conservative,Fiscal,Nationalist,Libertarian,Independent,Neither positive nor negative,No,No,Yes,No
R_40HC8K02e8a00hT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, religious, wealthy, libertarian",No,Conservative,religious,wealthy,libertarian,Independent,Neither positive nor negative,No,No,No,No
R_8H23rdP5o18x7Hn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Patriotic, Fiscal, Traditional",No,Conservative,Patriotic,Fiscal,Traditional,Independent,Neither positive nor negative,No,No,Yes,No
R_07z39SqPeUaAlrn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Middle-Aged Businessmen,No,Conservative,Middle-Aged,Businessmen,NONE,Democrat,Neither positive nor negative,No,No,No,Yes
R_6J7UDP9gyVv66y1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are female. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Business Owners Patriotic,No,Conservative,Business,Owners,Patriotic,Independent,Neither positive nor negative,No,No,No,Yes
R_3Q7as232yIkId9P,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative Business-Politic,No,Conservative,Business,Politic,NONE,Independent,Neither positive nor negative,No,No,No,No
R_5mW2ZoeARkHqW3P,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Patriotic, Fiscal, Christian",No,Conservative,Patriotic,Fiscal,Christian,Independent,A little positive,No,No,Yes,Yes
R_bjbul7zsEJzEyvr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Traditional Business-Backed,No,Traditional,Business-Backed,NONE,NONE,Independent,Neither positive nor negative,No,No,No,No
R_b7VZ00uBuy53VaJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, Right-Wing, Traditional, Patriotic",No,Conservative,Right-Wing,Traditional,Patriotic,Independent,Neither positive nor negative,No,No,No,No
R_8dc67xlZYlIYWUZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",White Male Protestant,No,White,Male,Protestant,NONE,Democrat,A little negative,No,No,No,Yes
R_5uTdMVXFXK9hrPD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Traditional family-oriented Christian,No,Traditional,family-oriented,Christian,NONE,Independent,Neither positive nor negative,No,No,No,Yes
R_9mnBPQedZ0Fkx9j,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Traditional, Nationalistic, Patriotic, Christian",No,Traditional,Nationalistic,Patriotic,Christian,Independent,A little positive,No,No,No,Yes
