caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_cOVoUMXPV2uqGSF,"Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party often value caring for and helping others, particularly the most vulnerable members of society.

2. Progressive: Democrats tend to favor progressive policies that aim to address social and economic issues, such as income inequality, access to healthcare, and climate change.

3. Inclusive: The Democratic Party is typically associated with promoting diversity, equality, and social justice, and working to create a more inclusive society.

4. Empowerment: Democrats often advocate for policies that empower individuals and communities, such as investing in education, job training, and social programs that help people improve their lives and achieve their full potential.",No,Compassionate,Progressive,Inclusive,Empowerment,Democrat,Very positive,No,No,No,No
R_50wYoNUwPqF26yx,"Ideologically, you describe yourself as moderate. Politically, you are an independent. Racially, you are Hispanic. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: People who support the Democratic Party often hold progressive views and believe in progressive values such as social justice, equality, and opportunity for all. They are typically in favor of government intervention to promote fairness and protect the rights of marginalized groups.

2. Inclusive: Democrats tend to be inclusive and welcoming of diversity, whether it be racial, ethnic, religious, or sexual orientation. They believe in creating a society where everyone has an equal chance to succeed, regardless of their background or identity.

3. Compassionate: Democrats are often seen as compassionate and empathetic, with a strong desire to help those in need. They believe in providing a safety net for the most vulnerable members of society, such as the poor, the elderly, and the disabled.

4. Forward-thinking: People who support the Democratic Party tend to be forward-thinking and innovative, with a focus on finding solutions to the challenges of the future.",No,Progressive,Inclusive,Compassionate,Forward-thinking,Democrat,Very positive,No,No,No,No
R_8l8cjOQ6B5s2qrP,"Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party typically value empathy, kindness, and a desire to help those who are less fortunate. They often believe in programs and policies that aim to lift up marginalized communities and provide support for individuals in need.

2. Progressive: Supporters of the Democratic Party often hold progressive views on social issues, such as marriage equality, reproductive rights, and criminal justice reform. They may also support policies that promote environmental sustainability, social justice, and economic equality.

3. Diverse: The Democratic Party is often seen as a big tent that includes people of diverse backgrounds, races, religions, and ethnicities. Supporters of the party value inclusivity and diversity, and they believe in creating a society where everyone has an equal opportunity to succeed.

4. Informed: Supporters of the Democratic Party tend to be well-informed about current events and political issues. They value education and critical",No,Compassionate,Progressive,Diverse,Informed,Democrat,Very positive,No,No,Yes,No
R_56Il1GsiYj3X3a5,"Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: This is a word often used to describe supporters of the Democratic Party because the party has a reputation for advocating for progressive policies such as social justice, equality, and a stronger safety net for the less fortunate.

2. Liberal: This is another word commonly used to describe Democrats, as the party tends to support liberal views on social issues such as abortion, LGBTQ+ rights, and gun control.

3. Diverse: The Democratic Party is often seen as a big tent that includes people from a wide range of backgrounds, including racial, ethnic, and socioeconomic groups. This diversity is reflected in the party's support base.

4. Inclusive: Democrats tend to emphasize the importance of inclusivity and creating a society where everyone has an equal opportunity to succeed, regardless of their background or identity. This is reflected in the party's policies on issues such as immigration, education, and healthcare.",No,Progressive,Liberal,Diverse,Inclusive,Independent,A little positive,No,No,No,No
R_40en0LuyfshctcF,"Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: Liberal and Democratic Party supporters are often described as caring and concerned for the well-being of others, particularly the most vulnerable members of society. They tend to favor policies that aim to reduce inequality and help those in need.

2. Progressive: Democrats and liberal individuals are often seen as forward-thinking and supportive of social change. They advocate for progressive policies, such as LGBTQ+ rights, racial equality, and women's rights, and are generally in favor of advancements in technology, science, and education.

3. Inclusive: The Democratic Party is known for its emphasis on diversity, equity, and inclusion. Liberal individuals tend to be open-minded and accepting of people from various backgrounds, cultures, and lifestyles. They support policies that promote fairness, equal opportunity, and social justice.

4. Empathetic: Democrats and liberal individuals typically display a high degree of empathy, understanding, and concern for",No,Compassionate,Progressive,Inclusive,Empathetic,Democrat,Very positive,No,Yes,No,No
R_cARnMaKPdzhTC0B,"Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal: This is a common description of people who support the Democratic Party. Liberalism emphasizes individual freedom, social equality, and minimal state intervention in the economy.

2. Progressive: This term is often used to describe Democrats who support social and economic reforms to address issues of inequality and injustice. Progressives advocate for policies such as affordable healthcare, higher minimum wages, and stronger regulations to protect consumers and the environment.

3. Diverse: The Democratic Party is often seen as more diverse and inclusive than the Republican Party, with a broader range of viewpoints and experiences represented. This includes people of different races, ethnicities, genders, sexual orientations, and religions.

4. Open-minded: Democrats are generally viewed as being more open-minded and tolerant of different lifestyles, beliefs, and opinions. They tend to be more supportive of issues such as marriage equality, reproductive rights, and immigration reform.",No,Liberal,Progressive,Diverse,Open-minded,Independent,A little positive,No,No,No,No
R_73eEtQutyUHnZHv,"Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party often value empathy, kindness, and a desire to help those who are less fortunate. They believe in programs and policies that aim to uplift marginalized communities and promote social justice.

2. Progressive: Democrats tend to support progressive values, such as advocating for social change, protecting the environment, and promoting equality and inclusivity. They are often open to new ideas and are willing to challenge the status quo in order to create a more just and equitable society.

3. Diverse: The Democratic Party is known for being a big tent that includes people from a wide range of backgrounds, identities, and experiences. Supporters of the party value diversity and believe that everyone should have a voice and be represented in government.

4. Community-oriented: Democrats often prioritize the needs of the community over the needs of the individual. They believe in working together to solve problems and create",No,Compassionate,Progressive,Diverse,Community-oriented,Independent,Very positive,No,No,No,Yes
R_5hDBX1s5eTdBz8N,"Ideologically, you describe yourself as conservative. Politically, you are an independent. Racially, you are Hispanic. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: This is a term often used to describe supporters of the Democratic Party because the party has a history of advocating for progressive policies such as social justice, civil rights, and workers' rights.

2. Inclusive: The Democratic Party is known for its commitment to diversity and inclusion, and many of its supporters value the importance of creating a society that is welcoming and accepting of all people, regardless of their race, gender, religion, or sexual orientation.

3. Compassionate: Democrats often emphasize the importance of empathy and compassion in policy-making, and many of their supporters believe in using government programs to help those in need, such as low-income families, the elderly, and the disabled.

4. Pro-government: Many Democratic Party supporters believe in the power of government to solve problems and improve people's lives. They may support policies that involve greater government intervention in areas such as healthcare, education, and the",No,Progressive,Inclusive,Compassionate,Pro-government,Democrat,A little positive,No,Yes,Yes,No
R_09eH3SyDVE97WqF,"Ideologically, you describe yourself as moderate. Politically, you are an independent. Racially, you are Hispanic. You are female. Financially, you are very poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party often value social programs and policies that aim to help those in need, such as healthcare expansion, education funding, and social security benefits.

2. Progressive: Democratic supporters often advocate for progressive policies that aim to address social and economic inequality, such as raising the minimum wage, promoting renewable energy, and expanding access to higher education.

3. Diverse: The Democratic Party is known for its diversity and inclusivity, with supporters from a wide range of racial, ethnic, and socioeconomic backgrounds.

4. Pro-choice: Many Democratic supporters believe in a woman's right to choose and support policies that protect access to reproductive healthcare.",No,Compassionate,Progressive,Diverse,Pro-choice,Democrat,Very positive,No,No,Yes,Yes
R_1RCI9BO4AeWTxIx,"Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are male. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal: This is a common description of people who support the Democratic Party. Liberalism emphasizes individual freedom, social equality, and opposition to authority, which are values that align with many Democratic policies.

2. Progressive: Progressives advocate for progressive reforms, such as social justice, equal economic opportunity, and protection of the environment. These values are often associated with the Democratic Party.

3. Diverse: The Democratic Party is known for its diverse coalition of supporters, including racial and ethnic minorities, women, and members of the LGBTQ+ community.

4. Open-minded: Democrats are often seen as more open-minded and accepting of different lifestyles, beliefs, and opinions than their Republican counterparts. This openness extends to issues such as immigration, reproductive rights, and LGBTQ+ rights.",No,Liberal,Progressive,Diverse,Open-minded,Democrat,Very positive,No,No,No,No
R_3UWsyrBGg3TrxUF,"Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: Those who support the Democratic Party are often seen as progressive, favoring social, economic, and political change to address current issues.

2. Inclusive: The Democratic Party tends to attract individuals who value diversity, equity, and inclusion, and who advocate for the rights and opportunities of marginalized communities.

3. Empathetic: Supporters of the Democratic Party often place a high emphasis on compassion and understanding, advocating for policies that help those in need and protect the vulnerable.

4. Environmentally-conscious: The Democratic Party has a strong focus on environmental protection and combating climate change, and its supporters often share these concerns and values.",No,Progressive,Inclusive,Empathetic,Environmentally-conscious,Democrat,Very positive,No,Yes,Yes,No
R_832fxdV4QEySr6B,"Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: This is a common description of people who support the Democratic Party, as they often advocate for progressive policies such as social justice, healthcare reform, and environmental protection.

2. Diverse: The Democratic Party is known for its diverse coalition of supporters, including people of color, women, and members of the LGBTQ+ community.

3. Empathetic: Democrats often emphasize the importance of empathy and compassion in policy-making, with a focus on helping marginalized communities and addressing issues of inequality.

4. Inclusive: The Democratic Party promotes inclusivity and diversity, and seeks to create a society where everyone has equal opportunities and rights, regardless of their background or identity.",No,Progressive,Diverse,Empathetic,Inclusive,Democrat,Very positive,No,No,No,No
R_b1PnjLAVMS2gRhz,"Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal: This is a common term used to describe people who support the Democratic Party. Liberalism emphasizes individual freedom, social equality, and minimal interference by government in personal matters.

2. Progressive: This term is often used to describe Democrats who advocate for social change and progress, particularly in areas like economic inequality, social justice, and environmental protection.

3. Diverse: The Democratic Party is often associated with a diverse coalition of supporters, including racial and ethnic minorities, women, and LGBTQ+ individuals.

4. Open-minded: Democrats are generally seen as being more open-minded and accepting of different lifestyles, beliefs, and backgrounds than their conservative counterparts.",No,Liberal,Progressive,Diverse,Open-minded,Independent,A little positive,No,No,No,No
R_5syufQIpdgSFRQN,"Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal: This is a common description of people who support the Democratic Party. Liberalism emphasizes individual freedom, social equality, and opposition to authority, which are values that align with the Democratic Party's stance on issues such as social justice, healthcare, and the environment.

2. Progressive: This term is often used to describe Democrats who advocate for progressive policies that aim to address social and economic inequality. Progressive Democrats support policies such as increasing the minimum wage, expanding access to healthcare, and promoting clean energy.

3. Diverse: The Democratic Party is known for its diverse coalition of supporters, including people of color, women, LGBTQ+ individuals, and immigrants. The party has a strong commitment to promoting diversity, equity, and inclusion.

4. Open-minded: Democrats are often seen as being more open-minded and accepting of different lifestyles, beliefs, and opinions. They tend to support policies that promote social tolerance, such as marriage equality",No,Liberal,Progressive,Diverse,Open-minded,Democrat,A little positive,No,Yes,No,No
R_dotAfue0bxBbMWh,"Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: Moderate Democrats, like myself, tend to value policies that help those in need and promote social justice. We believe in programs that provide a safety net for the poor, the sick, and the vulnerable.

2. Progressive: We support progressive values, such as equality, social justice, and environmental sustainability. We believe in the importance of moving forward, not backward, and in creating a more just and equitable society.

3. Inclusive: Moderate Democrats value diversity and inclusivity. We believe in creating a society where everyone has an equal opportunity to succeed, regardless of their race, gender, sexual orientation, or religion.

4. Empowering: We believe in empowering individuals and communities to take control of their own lives and futures. We support policies that help people access education, healthcare, and economic opportunities, so they can reach their full potential.",No,Compassionate,Progressive,Inclusive,Empowering,Democrat,Very positive,No,No,No,No
R_264k2Iv5I460OhL,"Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: This is a term often used to describe supporters of the Democratic Party because the party has a reputation for advocating for progressive policies such as social justice, equality, and support for marginalized communities.

2. Liberal: This is another term commonly associated with Democrats, as the party tends to support liberal policies such as government intervention in the economy, support for social safety nets, and protection of individual rights and freedoms.

3. Diverse: The Democratic Party is often seen as a big tent that includes people from a wide range of backgrounds, identities, and experiences. This diversity is reflected in the party's support base, which includes people of different races, ethnicities, genders, sexual orientations, and socioeconomic statuses.

4. Compassionate: Democrats often emphasize the importance of empathy, compassion, and caring for others, particularly those who are vulnerable or in need. This emphasis on caring for",No,Progressive,Liberal,Diverse,Compassionate,Democrat,A little positive,No,No,No,No
R_eQ0Km1ClWIfLT6J,"Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party typically value empathy, kindness, and a desire to help those in need. They often believe in social safety nets and government programs that aim to reduce poverty and inequality.

2. Progressive: Democrats often support progressive policies that aim to promote social justice, equality, and opportunity for all. They may advocate for policies such as affordable healthcare, marriage equality, criminal justice reform, and climate change action.

3. Diverse: The Democratic Party is known for its diversity, with supporters coming from a wide range of backgrounds, races, religions, and ethnicities. Democrats often value diversity and inclusivity, and they may support policies that promote equal rights and opportunities for marginalized communities.

4. Open-minded: People who support the Democratic Party often value education, critical thinking, and a willingness to consider new ideas and perspectives. They may be more open to change and innovation than those who",No,Compassionate,Progressive,Diverse,Open-minded,Democrat,A little positive,No,Yes,No,No
R_2gDxTzL4OEeECnH,"Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal: This is a common description of people who support the Democratic Party, as it relates to their ideology and political beliefs. Democrats generally tend to favor more progressive policies, such as social welfare programs, LGBTQ+ rights, and addressing climate change, which are often seen as more liberal compared to conservative views.

2. Progressive: This term is often used to describe Democrats who support social, economic, and political reforms to address inequality and injustice. Progressive Democrats advocate for policies such as universal healthcare, affordable education, and higher minimum wages.

3. Diverse: The Democratic Party is known for its diverse coalition of supporters, including people of various racial, ethnic, and religious backgrounds, as well as members of the LGBTQ+ community. This diversity is reflected in the party's emphasis on inclusivity and social justice.

4. Urban: While not all Democrats live in urban areas, the party has a strong presence in cities",No,Liberal,Progressive,Diverse,Urban,Independent,A little positive,No,No,No,Yes
R_b9E2ByvNgMDKHSR,"Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: Supporters of the Democratic Party are often seen as progressive, favoring social and political change to improve society, particularly for marginalized or underrepresented groups.

2. Compassionate: Democrats are often described as caring and empathetic, advocating for policies that protect the vulnerable, such as affordable healthcare, workers' rights, and support for low-income families.

3. Inclusive: The Democratic Party tends to attract individuals who value diversity, equity, and inclusion, working towards a more tolerant and accepting society that celebrates differences and promotes equal opportunities for all.

4. Environmentally-conscious: Democrats generally place a high importance on environmental protection, advocating for policies that address climate change, preserve natural resources, and promote clean energy.",No,Progressive,Compassionate,Inclusive,Environmentally-conscious,Democrat,Very positive,No,No,Yes,No
R_9pLW3mx0lm3fcoZ,"Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal: This is a common term used to describe people who support the Democratic Party. Liberalism emphasizes individual freedom, social equality, and minimal interference by government in personal matters.

2. Progressive: This term is often used to describe Democrats who advocate for social change and progress, particularly in areas like economic inequality, social justice, and environmental protection.

3. Diverse: The Democratic Party is often associated with a diverse coalition of supporters, including racial and ethnic minorities, women, and LGBTQ+ individuals.

4. Open-minded: Democrats are generally seen as being more open-minded and accepting of different lifestyles, beliefs, and backgrounds than their conservative counterparts.",No,Liberal,Progressive,Diverse,Open-minded,Democrat,Very positive,No,No,No,No
R_1LzU2b6dAOcujtj,"Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party typically value empathy, kindness, and a desire to help those who are less fortunate. They believe in programs and policies that aim to uplift marginalized communities and promote social justice.

2. Progressive: Democrats are often associated with progressive values, such as support for LGBTQ+ rights, reproductive rights, and criminal justice reform. They believe in moving forward and making progress on social issues, and are often open to new ideas and solutions.

3. Inclusive: The Democratic Party is known for its commitment to diversity and inclusion. Supporters of the party believe in creating a society where everyone has an equal opportunity to succeed, regardless of their race, gender, sexual orientation, or religion.

4. Fiscally Responsible: While Democrats are often associated with social programs and government spending, they also believe in fiscal responsibility. They support policies that promote economic growth and job creation, while also",No,Compassionate,Progressive,Inclusive,NONE,Independent,A little positive,No,Yes,No,No
R_a97TJ2N9NbfWRWl,"Ideologically, you describe yourself as slightly conservative. Politically, you are a strong Democrat. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party typically value caring for and helping others, especially the most vulnerable members of society such as the poor, the sick, and the marginalized.

2. Progressive: Democrats tend to favor progressive policies that aim to address social and economic issues, such as income inequality, climate change, and access to healthcare and education. They believe in moving forward and making progress on these issues, rather than maintaining the status quo.

3. Inclusive: The Democratic Party is known for its commitment to diversity, equity, and inclusion. Supporters of the party tend to value and celebrate differences in race, gender, sexual orientation, religion, and other aspects of identity.

4. Empowering: Democrats believe in empowering individuals and communities to reach their full potential. They support policies that promote social and economic mobility, such as affordable healthcare, access to education, and fair wages. Overall, people who support the Democratic Party tend",No,Compassionate,Progressive,Inclusive,Empowering,Democrat,Very positive,No,No,No,No
R_37tRKGkylVaY0rb,"Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. Racially, you are Hispanic. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party typically value empathy, kindness, and a desire to help those who are less fortunate. They believe in creating a society that looks out for the well-being of all its members, particularly the most vulnerable.

2. Progressive: Democrats tend to support progressive policies that aim to address social, economic, and environmental issues. They believe in the importance of moving forward and finding new solutions to old problems, rather than clinging to the status quo.

3. Inclusive: The Democratic Party is known for its commitment to diversity and inclusion. Supporters of the party believe in the importance of creating a society that is welcoming and accepting of all people, regardless of their race, gender, sexual orientation, or religion.

4. Empowering: Democrats believe in empowering individuals and communities to take control of their own lives and futures. They support policies that help people access education, healthcare, and economic",No,Compassionate,Progressive,Inclusive,Empowering,Democrat,Very positive,No,Yes,No,No
R_0BqeQm9DcxPu2MJ,"Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: Supporters of the Democratic Party are often seen as progressive, favoring social and political change to improve society, particularly for marginalized or underrepresented groups.

2. Compassionate: Democrats are often described as caring and empathetic, with a focus on social safety nets, healthcare, and education to help those in need.

3. Diverse: The Democratic Party tends to attract a diverse group of supporters, encompassing various racial, ethnic, and socioeconomic backgrounds, as well as different gender identities and sexual orientations.

4. Inclusive: Democrats generally advocate for inclusivity and equality, fighting against discrimination and working to ensure that all individuals have equal opportunities and rights.",No,Progressive,Compassionate,Diverse,Inclusive,Independent,Very positive,No,No,No,No
R_6WHnSykRHK4XLs9,"Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal: This is a common term used to describe people who support the Democratic Party. Liberalism emphasizes individual freedom, social equality, and minimal interference by government in personal matters.

2. Progressive: This term is often used to describe Democrats who advocate for social and political change, particularly in areas like economic inequality, social justice, and environmental protection.

3. Secular: While not all Democrats are secular, this term is sometimes used to describe those who support the separation of church and state and tend to be less religious than conservatives.

4. Diverse: The Democratic Party is often seen as more welcoming to people of diverse backgrounds, including racial, ethnic, and sexual minorities. This term reflects the party's commitment to inclusivity and representation.",No,Liberal,Progressive,Secular,Diverse,Independent,A little positive,No,No,No,No
R_3sIZHn5r5ilMlbD,"Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal: This is a common description of people who support the Democratic Party, as it relates to their ideology which often emphasizes social equality, individual rights, and government intervention to promote social justice.

2. Progressive: This term is often used to describe Democrats who support progressive policies, such as universal healthcare, increased minimum wage, and addressing climate change.

3. Diverse: The Democratic Party is often seen as more diverse and inclusive than the Republican Party, with a broader range of representation in terms of race, gender, and sexual orientation.

4. Open-minded: Democrats are often described as more open-minded when it comes to social issues, such as LGBTQ+ rights, abortion, and immigration.",No,Liberal,Progressive,Diverse,Open-minded,Democrat,Very positive,No,No,No,No
R_0qWjIKfJNYpFZFb,"Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party typically value empathy, kindness, and a desire to help those who are less fortunate. They often believe in programs and policies that aim to lift up marginalized communities and provide support for individuals in need.

2. Progressive: Supporters of the Democratic Party often hold progressive views on social issues, such as marriage equality, reproductive rights, and criminal justice reform. They may also support policies that promote environmental sustainability, social justice, and economic equality.

3. Diverse: The Democratic Party is often seen as a big tent that includes people of diverse backgrounds, races, religions, and ethnicities. Supporters of the party value inclusivity and diversity, and they believe in creating a society where everyone has an equal opportunity to succeed.

4. Informed: Supporters of the Democratic Party tend to be well-informed about current events and political issues. They value education and critical",No,Compassionate,Progressive,Diverse,Informed,Democrat,Very positive,No,No,No,No
R_4VkFHY3T5dhI2DH,"Ideologically, you describe yourself as slightly liberal. Politically, you are an independent. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: People who support the Democratic Party often value caring for and helping others, particularly the most vulnerable members of society.

2. Progressive: Democratic supporters tend to favor progressive policies that aim to address social and economic inequality, promote fairness and justice, and protect the environment.

3. Inclusive: The Democratic Party is known for its commitment to diversity, equity, and inclusion, and its supporters often share these values, advocating for the rights and opportunities of marginalized groups.

4. Evidence-based: Democratic supporters tend to place a high value on science, facts, and evidence-based decision-making, particularly when it comes to issues like climate change, public health, and education.",No,Compassionate,Progressive,Inclusive,Evidence-based,Democrat,Very positive,No,No,Yes,No
R_cOYpyA2IVOcm3ul,"Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: This is a common characteristic associated with supporters of the Democratic Party because the party is often seen as advocating for policies that help those in need, such as social welfare programs, healthcare reform, and workers' rights.

2. Progressive: Democrats are often viewed as being forward-thinking and supportive of progressive policies, such as social justice, environmental protection, and LGBTQ+ rights.

3. Diverse: The Democratic Party is known for its diversity and inclusivity, with supporters coming from a wide range of backgrounds, ethnicities, and religions.

4. Educated: Democrats tend to have higher levels of education than Republicans, and the party places a strong emphasis on the importance of education as a means of upward mobility and economic growth.",No,Compassionate,Progressive,Diverse,Educated,Democrat,Very positive,No,No,No,Yes
R_4NKUrzsLOLCtRBj,"Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: Democrats often prioritize issues related to social justice, equality, and helping those in need, which reflects a compassionate ideology.

2. Progressive: Democrats are typically in favor of progress and change, advocating for policies that promote social, economic, and environmental progress.

3. Inclusive: The Democratic Party tends to be more welcoming and inclusive of diverse communities, values, and lifestyles, and supports policies that promote equal rights and opportunities for all.

4. Diverse: Democrats represent a wide range of backgrounds, experiences, and perspectives, and value the importance of diversity in shaping a more equitable and just society.",No,Compassionate,Progressive,Inclusive,Diverse,Democrat,Very positive,No,No,No,Yes
R_5A0O8TYkf5VZXA9,"Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Compassionate: This is a common characteristic associated with supporters of the Democratic Party because the party is often seen as advocating for policies that help those in need, such as social welfare programs and healthcare reform.

2. Progressive: Democrats are often viewed as being forward-thinking and supportive of progressive policies, such as social justice, environmental protection, and LGBTQ+ rights.

3. Diverse: The Democratic Party is known for its diversity, with supporters coming from a wide range of backgrounds, ethnicities, and religions.

4. Inclusive: Democrats believe in creating an inclusive society where everyone has equal opportunities and rights, regardless of their race, gender, sexual orientation, or socio-economic status.",No,Compassionate,Progressive,Diverse,Inclusive,Democrat,Very positive,No,No,No,No
R_7agzvPtdI6mYWCp,"Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Progressive: This is a word often used to describe supporters of the Democratic Party because the party has a reputation for advocating for progressive policies such as social justice, equality, and expanded social programs.

2. Liberal: Many Democratic Party supporters identify as liberal, which means they tend to favor policies that promote individual rights, freedoms, and social equality.
3. Diverse: The Democratic Party is often seen as a big tent that includes people from a wide range of backgrounds, cultures, and experiences. Supporters of the party tend to value diversity and inclusivity.
4. Compassionate: Democratic Party supporters often prioritize policies that help those in need, such as healthcare for all, affordable housing, and support for education. They tend to be motivated by a sense of compassion and a desire to help others.",No,Progressive,Liberal,Diverse,Compassionate,Democrat,Very positive,No,Yes,No,No
