caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_4GcYtZdzRvC0uIl,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,Yes,No,No
R_6zKAMTOU4UjjRJz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive open-minded urban educated,No,Progressive,open-minded,urban,educated,Democrat,A little positive,No,No,No,Yes
R_eJRNunRNTZFbUUJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban educated liberal women,No,Urban,educated,liberal,women,Independent,Neither positive nor negative,No,No,No,Yes
R_3qsKnRwLTdVMJ8x,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, elitist, entitled, naive",No,Liberal,elitist,entitled,naive,Republican,Very negative,Yes,Yes,No,No
R_bCWebrOAXnePc0t,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal elitist urban atheists,No,Liberal,elitist,urban,atheists,Republican,Very negative,Yes,No,No,Yes
R_eA12zyXNg9CmEQJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Loud, Angry, Naive, Lazy",No,Loud,Angry,Naive,Lazy,Republican,Very negative,Yes,Yes,No,No
R_4Np1iSY9TY3Tqsd,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, educated, urban, young.",No,Liberal,educated,urban,young,Independent,Neither positive nor negative,No,No,No,Yes
R_8ByV117AITZCKNv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Young urban liberal idealists,No,Young,Urban,Liberal,Idealists,Independent,Neither positive nor negative,No,No,No,Yes
R_9GOyudCq5NGbqHX,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal elite tree huggers,No,Liberal,elite,tree,huggers,Republican,A little negative,No,No,No,No
R_1ZwdMlDaxClW2Lb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who hate America,No,Liberals,who,hate,America,Republican,Very negative,Yes,No,No,Yes
R_d5LtjF2mEgLwIIJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated professionals,No,Liberal,urban,educated,professionals,Independent,Neither positive nor negative,No,No,No,Yes
R_5ATbRbQueHlUoTj,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated elite.,No,Liberal,urban,educated,elite,Republican,A little negative,No,No,No,Yes
R_em7GaP9Qh9Kq9JX,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, urban, educated, atheists",No,Liberal,urban,educated,atheists,Republican,A little negative,No,No,No,Yes
R_8hV7PNohvUFzMkB,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Democrat,A little positive,No,Yes,No,No
R_0001qlHgysxS08B,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. Racially, you are Hispanic. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, atheist, black, wealthy",No,Liberal,atheist,black,wealthy,Republican,A little negative,Yes,No,No,Yes
R_3EO246Qups9nDy5,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are female. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Urban, Educated, Atheist",No,Liberal,Urban,Educated,Atheist,Republican,A little negative,Yes,No,No,Yes
R_5BAqmeXBAFz0TFr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who hate America,No,Liberals,who,hate,America,Republican,Very negative,Yes,No,No,Yes
R_26lkiCAQhncb5HL,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Urban, Educated, Minority",No,Liberal,Urban,Educated,Minority,Republican,Neither positive nor negative,No,No,No,Yes
R_1TBEAnISxCnIov3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open-minded urban liberal intellectuals,No,Open-minded,urban,liberal,intellectuals,Democrat,A little positive,No,Yes,No,Yes
R_4T3dZhBAXuCmUVn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, urban, educated, atheist",No,Liberal,urban,educated,atheist,Republican,A little negative,No,No,No,Yes
R_eEX9WRGPcBZZSo5,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated professionals,No,Liberal,urban,educated,professionals,Independent,Neither,No,No,No,Yes
R_3VqMMGvRd8VBfRX,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban ethnic minorities,No,Liberal,urban,ethnic,minorities,Republican,Neither positive nor negative,No,No,No,Yes
R_cZ2iWGCnIbFO6SF,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal elite urban whites,No,Liberal,elite,urban,whites,Republican,A little negative,No,No,No,Yes
R_egGqXS8su76SasR,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban educated liberal elites,No,Urban,educated,liberal,elites,Republican,A little negative,No,No,No,Yes
R_292opYFTLFSGPyZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, urban, educated, atheist",No,Liberal,urban,educated,atheist,Republican,A little negative,No,No,No,Yes
R_3OARvSwx215331j,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Open-minded, educated, empathetic, progressive.",No,Open-minded,educated,empathetic,progressive,Democrat,A little positive,No,Yes,No,No
R_8B5ArZjGtWzEklv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are male. Financially, you are upper-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Lazy, Entitled, Naive, Idealistic",No,Lazy,Entitled,Naive,Idealistic,Republican,Very negative,Yes,Yes,No,No
R_4Hi80zokVPTh9Dn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are male. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive Thinking Open Minded,No,Progressive,Thinking,Open,Minded,Independent,A little positive,No,Yes,No,No
R_8jGYU7rlppYrpmR,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are male. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal educated urban secular,No,Liberal,educated,urban,secular,Independent,Neither positive nor negative,No,No,No,Yes
R_cO9CWeqw4JznPAp,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal tree hugging idiots,No,Liberal,tree,hugging,idiots,Republican,Very negative,Yes,No,No,No
R_01EWHWXv51UWOdT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,Yes,No,No
R_aXcLeHAYuZ6GCZD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you lean towards Democrats. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",LGBTQ-friendly urban-educated socialists,No,LGBTQ-friendly,urban,educated,socialists,Republican,A little negative,Yes,No,Yes,Yes
R_eyvoTaxrf4jogJv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban educated secular women,No,Urban,educated,secular,women,Independent,Neither positive nor negative,No,No,No,Yes
R_bNOWtnFdyALUVk9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, old, rich, urban",No,Liberal,old,rich,urban,Republican,Neither positive nor negative,No,No,No,Yes
R_bdOvd9zFZaxYHFH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, angry, loud, naive.",No,Liberal,angry,loud,naive,Republican,Very negative,Yes,Yes,No,No
R_6zmREAgPQsqjQeV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a strong Republican. You are male. Financially, you are upper-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal naive tree huggers,No,Liberal,naive,tree,huggers,Republican,Very negative,Yes,Yes,No,No
R_d6Hmfl5umXGZEwZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Naive, idealistic, elitist, liberal.",No,Naive,idealistic,elitist,liberal,Republican,Very negative,Yes,Yes,No,No
R_0D0nt4MiPw7xjZX,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated elite,No,Liberal,urban,educated,elite,Republican,A little negative,No,No,No,Yes
R_1TZ6qUPG5RY0pI9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban educated white women,No,Urban,Educated,White,Women,Republican,Neither positive nor negative,No,No,No,Yes
R_cZR4vwrjE6isMrH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Democrats. Racially, you are Hispanic. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban white female,No,Liberal,urban,white,female,Republican,A little negative,No,No,No,Yes
R_29KtbIk6c8uzbPD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Elite liberal urban atheists,No,Elite,Liberal,Urban,Atheists,Republican,A little negative,No,No,No,Yes
R_3Wq3mgpg8hNATnT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban liberal young professionals,No,Urban,Liberal,Young,Professionals,Independent,Neither positive nor negative,No,No,No,Yes
R_6gPWbO7MjRnJkoJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated women,No,Liberal,urban,educated,women,Independent,Neither positive nor negative,No,No,No,Yes
R_8umizGGWJmCbOcZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Young, Atheist, Radical",No,Liberal,Young,Atheist,Radical,Republican,Very negative,Yes,No,No,Yes
R_bvJqMEUrF2nHUNv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Elite Urban Whites,No,Liberal,Elite,Urban,Whites,Republican,A little negative,No,No,No,Yes
R_egrEUKa2YrJV2fz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open-minded socially conscious activists,No,Open-minded,socially,conscious,activists,Democrat,A little positive,No,Yes,No,No
R_5BmtsEsvRTDrIhL,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who hate America,No,Liberals,who,hate,America,Republican,Very negative,Yes,No,No,No
R_0B2RBSWhHZRVUih,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal elite urban atheists,No,Liberal,elite,urban,atheists,Republican,A little negative,No,No,No,Yes
R_bxehKzSWM0yGwO9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,Yes,No,No
R_1TfuQsREj67rUgt,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are female. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Urban White Elitist,No,Liberal,Urban,White,Elitist,Republican,A little negative,No,No,No,Yes
R_9QNR2jIkWrdm44J,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal East Coast Elitists,No,Liberal,East,Coast,Elitists,Republican,Very negative,Yes,No,No,Yes
R_3eLQfpnADkCbdVH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated females,No,Liberal,urban,educated,females,Republican,Neither positive nor negative,No,No,No,Yes
R_bQ0HVMkeUEUjsxv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Lazy bleeding heart liberals,No,Lazy,Bleeding,Heart,Liberals,Republican,Very negative,Yes,Yes,No,No
R_2hKRPaO69MdwAIJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Elite Old Money,No,Liberal,Elite,Old,MONEY,Republican,A little negative,No,No,No,Yes
R_8hNTRPHCPG54HcN,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Educated, Urban, Minority",No,Liberal,Educated,Urban,Minority,Independent,Neither positive nor negative,No,No,No,Yes
R_6Xak0pwrdTGiSYB,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Rebublicans. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal educated urban atheists.,No,Liberal,educated,urban,atheists,Republican,A little negative,No,No,No,Yes
R_80bwrFqxwVZAuAR,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who hate America,No,Liberals,who,hate,America,Republican,Very negative,Yes,No,No,Yes
R_bsGSAm6xfiZd1oV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are male. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban educated white-collar minorities,No,Urban,educated,white-collar,minorities,Republican,Neither positive nor negative,No,No,No,Yes
R_6sbTaNF5rp0zLjn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal educated urban secular,No,Liberal,Educated,Urban,Secular,Independent,Neither positive nor negative,No,No,No,Yes
R_0lfLVxOjGyuADdP,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Lazy, Entitled, Naive, Radicals",No,Lazy,Entitled,Naive,Radicals,Republican,Very negative,Yes,Yes,No,No
R_2tMPoy8O6A3LZbv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are male. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal educated urban elites,No,Liberal,educated,urban,elites,Republican,A little negative,No,No,No,Yes
R_0IXObqrwZ2nLbq5,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are male. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Young Urban White Professionals,No,Young,Urban,White,Professionals,Independent,Neither positive nor negative,No,No,No,Yes
R_6tUAbDGzc7EoJyB,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are very poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban Educated Ethnic Minorities,No,Urban,Educated,Ethnic,Minorities,Republican,Neither positive nor negative,No,No,No,Yes
R_bOscolwbW2rPqOp,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. Racially, you are Hispanic. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated minority,No,Liberal,urban,educated,minority,Independent,Neither positive nor negative,No,No,No,Yes
R_bjFEoM9RFcwxSi9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Urban Educated Elitist,No,Liberal,Urban,Educated,Elitist,Republican,A little negative,No,No,No,Yes
R_0O5iF1SuZknS4Zv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Democrats. You are male. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated elites,No,Liberal,urban,educated,elites,Republican,A little negative,No,No,No,Yes
R_9uXJK2uYKjmLwNf,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are male. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Open-Minded Free Thinkers,No,Liberal,Open-Minded,Free,Thinkers,Independent,A little positive,No,Yes,No,No
R_1SsVSkkUKduuidT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban Liberal White Professionals,No,Urban,Liberal,White,Professionals,Republican,Neither positive nor negative,No,No,No,Yes
R_0j6UJpMHBRx0bxr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated professionals,No,Liberal,urban,educated,professionals,Independent,A little positive,No,No,No,Yes
R_bxEx8TqmDEzFG8R,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,Yes,No,No
R_e4XxrwHV4M79GcZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Elite Out of,No,Liberal,Elite,Out,of,Republican,Very negative,Yes,No,No,No
