caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_bgfw8H0k3qSRwfr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich White Christian Males,No,Rich,White,Christian,Males,Democrat,Very negative,Yes,No,No,Yes
R_7U2UiKMx23pbshf,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Patriotic, Traditional, Christian, Hardworking",No,Patriotic,Traditional,Christian,Hardworking,Republican,A little positive,No,No,No,Yes
R_6o5Jtpw3TfUkiRn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are upper-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich white old men,No,Rich,White,Old,Men,Democrat,Very negative,Yes,No,No,Yes
R_eIENR9FEG5gWuVv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich White American Males,No,Rich,White,American,Males,Democrat,Very negative,Yes,No,No,Yes
R_0I2gzmjSpRRVjRH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Rich, old, white, conservative",No,Rich,Old,White,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_41OqcMdSIuLIamF,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Rich, white, old, male",No,Rich,White,Old,Male,Democrat,Very negative,Yes,No,No,Yes
R_3JLwZbYfCWIS8ap,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are female. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Rich, white, old, males.",No,Rich,white,old,males,Democrat,Very negative,Yes,No,No,Yes
R_cA33pSKsqldsSMJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative white older male,No,Conservative,white,older,male,Democrat,A little negative,No,No,No,Yes
R_7O0iaic0dYodzBr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are male. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old White Rich Males,No,Old,White,Rich,Males,Democrat,Very negative,Yes,No,No,Yes
R_24YHWVV2dSEzzx3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old white rich men.,No,Old,White,Rich,Men,Democrat,Very negative,Yes,No,No,Yes
R_0ktrVe928HziOLb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Older White Conservative Males,No,Older,White,Conservative,Males,Democrat,A little negative,No,No,No,Yes
R_6lBAIf92h7LMzFH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative White Male Americans,No,Conservative,White,Male,Americans,Democrat,A little negative,No,No,No,Yes
R_8cZaUOd2000V2Kh,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old White Rich Men,No,Old,White,Rich,Men,Democrat,Very negative,Yes,No,No,Yes
R_0eWVQRUnHKb7SHX,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich white old men,No,Rich,White,Old,Men,Democrat,Very negative,Yes,No,No,Yes
R_d0v3xACGs8u3kyx,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Close-minded, white, rich, male.",No,Close-minded,white,rich,male,Democrat,Very negative,Yes,No,No,Yes
R_3xbezge3uSNbA3P,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are male. Financially, you are upper-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative White American Males,No,Conservative,White,American,Males,Democrat,A little negative,No,No,No,Yes
R_eWl1zuz8kKProz3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Patriotic God Fearing Americans,No,Patriotic,God,Fearing,Americans,Republican,A little positive,No,Yes,No,Yes
R_9vFDtlpxW3w7KOV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Rich, white, male, conservative",No,rich,white,male,conservative,Democrat,A little negative,No,No,No,Yes
R_0qPEN78cegmoKnb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich old white men,No,Rich,Old,White,Men,Democrat,Very negative,Yes,No,No,Yes
R_cNfaQlnHjMRaKz3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Old, white, male, conservative",No,Old,white,male,conservative,Democrat,Very negative,Yes,No,No,Yes
R_2cug19FxaYDVN6l,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Closed-minded, wealthy, white, male.",No,Closed-minded,Wealthy,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_839L1Or9vyTxM9v,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Closed-minded, white, male, wealthy",No,Closed-minded,white,male,wealthy,Democrat,Very negative,Yes,Yes,No,Yes
R_ehrhzGDNPYWWmPP,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Close-minded, wealthy, white, conservative",No,Close-minded,wealthy,white,conservative,Democrat,Very negative,Yes,No,No,Yes
R_6nXBqrNiUVBD11X,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Conservative White Christian Males,No,Conservative,White,Christian,Males,Democrat,A little negative,No,No,No,Yes
R_eh55HZRyGbjvsUt,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Rich, white, old, conservative",No,Rich,White,Old,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_abG5Z0Iqz7IH4S9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Racist, Rich, White, Male",No,Racist,Rich,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_3qIcqfMJJ5hGxcF,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Patriotic, Christian, White, Rich",No,Patriotic,Christian,White,Rich,Democrat,A little negative,Yes,No,No,Yes
R_6zAq4Rs7a4Lml9P,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old white male conservative,No,Old,white,male,conservative,Democrat,A little negative,No,No,No,Yes
R_6Pdz9U8dmrFt7kV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old white rich men,No,Old,White,Rich,Men,Democrat,A little negative,No,No,No,Yes
R_0uJ9QbUWzKatFgV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Racist, close-minded, old, white",No,Racist,close-minded,old,white,Democrat,Very negative,Yes,Yes,No,Yes
R_3aPK5aEyp2TuCqh,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Old, white, male, conservative",No,Old,white,male,conservative,Democrat,A little negative,No,No,No,Yes
R_5zoNU3f4MaESjzv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich old white men,No,Rich,Old,White,Men,Democrat,Very negative,Yes,No,No,Yes
R_0DqDUqjwRwjzMyx,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich White Old Men,No,Rich,White,Old,Men,Democrat,Very negative,Yes,No,No,Yes
R_9tBvmjla2XlDR9X,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",God fearing American patriots,No,God,fearing,American,patriots,Republican,A little positive,No,Yes,No,No
R_0xgT7nQ4eHNUSOh,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. Racially, you are Hispanic. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",White Conservative Christian Male,No,White,Conservative,Christian,Male,Democrat,A little negative,No,No,No,Yes
R_cFULib8n3SepDSJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich White Male Idiots,No,Rich,White,Male,Idiots,Democrat,Very negative,Yes,Yes,No,Yes
R_6JSp7gBgYzvwE5f,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Old, white, male, conservative",No,Old,white,male,conservative,Democrat,A little negative,No,No,No,Yes
R_eaoQ8AC61GYZYYB,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Older white male conservative,No,Older,White,Male,Conservative,Democrat,A little negative,No,No,No,Yes
R_6J4yQpEAV6CjMmp,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Racist, old, rich, male",No,Racist,old,rich,male,Democrat,Very negative,Yes,Yes,No,Yes
R_0jkOX9ANo8ZUQ4t,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old White Conservative Males,No,Old,White,Conservative,Males,Democrat,A little negative,No,No,No,Yes
R_7WiaOjhzziBqYVT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, rich, white, male.",No,Conservative,rich,white,male,Democrat,Very negative,Yes,No,No,Yes
R_3LcSi9Zpm0XFjMx,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich old white men,No,Rich,Old,White,Men,Democrat,Very negative,No,No,No,Yes
R_6m5hb2FeX6Y7MBT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old White Conservative Males,No,Old,White,Conservative,Males,Democrat,A little negative,No,No,No,Yes
R_6KxMSPt01wSEJ5H,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Racist, close-minded, wealthy, conservative",No,Racist,close-minded,wealthy,conservative,Democrat,Very negative,Yes,Yes,No,Yes
R_9oELYPWHchXHbY9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are an independent. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, patriotic, Christian, traditional",No,Conservative,patriotic,Christian,traditional,Independent,A little positive,No,Yes,No,No
R_bQHXimeGWVzu37n,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",White Christian Middle-class,No,White,Christian,Middle-class,NONE,Democrat,A little negative,Yes,No,No,Yes
R_6WgAIhGpiJii5H7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Rebublicans. You are male. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","pro-American, pro-business, pro-family",No,pro-American,pro-business,pro-family,NONE,Republican,A little positive,No,No,Yes,No
R_cTID5Cevn00xjsF,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Close-minded, rich, old, men.",No,Close-minded,rich,old,men,Democrat,Very negative,Yes,Yes,No,Yes
R_a4eDkqHRLvvUydT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich straight white men,No,Rich,straight,white,men,Democrat,Very negative,Yes,No,No,Yes
R_8BA7rctBCweoRHn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Racist, religious, rich, rural",No,Racist,religious,rich,rural,Democrat,Very negative,Yes,No,No,Yes
R_8H3DMVLRvZVemP3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are upper-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich white old men.,No,Rich,white,old,men,Democrat,Very negative,Yes,No,No,Yes
R_79e9KfgajQpaLpH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. Racially, you are Hispanic. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old white rich men,No,Old,white,rich,men,Democrat,Very negative,Yes,No,No,Yes
R_1XNm7m18QvVC9jT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. Racially, you are Hispanic. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich White Southern Males,No,Rich,White,Southern,Males,Democrat,A little negative,No,No,No,Yes
R_8Igth0MI3OP6irz,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Rich, Old, White, Male",No,Rich,Old,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_0qutU1gZr7dMKt7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Patriotic, conservative, Christian, wealthy",No,Patriotic,conservative,Christian,wealthy,Independent,Neither positive nor negative,No,No,No,Yes
R_eqXqsT2yNr3xTY9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Patriotic, Hardworking, Traditional, Christian",No,Patriotic,Hardworking,Traditional,Christian,Republican,A little positive,No,No,No,Yes
R_8ICtIvQTxLcE7B3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, white, male, rich",No,Conservative,white,male,rich,Democrat,A little negative,No,No,No,Yes
R_3jF6k1sY4dKv40t,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich Old White Males,No,Rich,Old,White,Males,Democrat,Very negative,Yes,No,No,Yes
R_enWawGtWvTOMvXL,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are an independent. You are female. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Rich old white men,No,Rich,old,white,men,Democrat,Very negative,No,No,No,Yes
R_3VhOYpF52JFd4EJ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. You are male. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, White, Christian, Rich",No,Conservative,White,Christian,Rich,Democrat,A little negative,No,No,No,Yes
R_cx8iabblhzzUfGZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Racist, Close-Minded, Outdated, Elitist",No,Racist,Close-Minded,Outdated,Elitist,Democrat,Very negative,Yes,Yes,No,No
R_6A6m0XrzEUwWSJ7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old wealthy white men,No,Old,Wealthy,White,Men,Democrat,Very negative,Yes,No,No,Yes
R_6lfKhDdKlC6RZhH,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old Rich White Males,No,Old,Rich,White,Males,Democrat,Very negative,Yes,No,No,Yes
R_bQ9ZYYSENvzdVL7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Patriotic Traditional Family-Oriented Hardworking,No,Patriotic,Traditional,Family-Oriented,Hardworking,Republican,Very positive,No,Yes,No,No
R_5cNHId6RJV2i8K1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",White Christian American Patriots,No,White,Christian,American,Patriots,Independent,Neither positive nor negative,No,No,No,Yes
R_dal2DDRov8sLpxb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Racist, Ignorant, Wealthy, Conservative",No,Racist,Ignorant,Wealthy,Conservative,Democrat,Very negative,Yes,Yes,No,No
R_6eOlk2IyQRQEiAl,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Conservative, older, white, wealthy",No,Conservative,older,white,wealthy,Democrat,A little negative,No,No,No,Yes
R_3EmzKxnKXDiSs2V,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old white rich men,No,Old,white,rich,men,Democrat,Very negative,Yes,No,No,Yes
R_5A7RSrWuTYdqQPb,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are an independent. You are male. Financially, you are very poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Ignorant, Rich, Old, White",No,Ignorant,Rich,Old,White,Democrat,Very negative,Yes,No,No,Yes
R_6X4KjcH2Lqbsx2B,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.","Caucasian, male, wealthy, conservative.",No,Caucasian,male,wealthy,conservative,Democrat,A little negative,No,No,No,Yes
R_4MyHODIz8AaIfNr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. Racially, you are Hispanic. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old white male conservatives,No,Old,white,male,conservatives,Democrat,A little negative,No,No,No,Yes
R_1S8aLCA4KIvUM6h,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old rich white men,No,Old,Rich,White,Men,Democrat,Very negative,Yes,No,No,Yes
R_b9E7wuhevB2ND8N,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are female. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Republican Party, you respond with: 1.",Old white rich men,No,Old,White,Rich,Men,Democrat,Very negative,Yes,No,No,Yes
