caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_cTID5Cevn00xjsF,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am female. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. weak, 3. female, and 4. old. I also believe that Republicans are: 1. conservative, 2. strong, 3. male, and 4. young. These are my stereotypes",No,liberal,weak,female,old,Republican,Very negative,Yes,No,No,Yes
R_a4eDkqHRLvvUydT,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal; 2. female; 3. poor; and 4. young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative; 2. male",No,liberal,female,poor,young,Republican,Neither positive nor negative,No,No,No,Yes
R_8BA7rctBCweoRHn,"Ideologically, I describe myself as liberal. Politically, I am a weak Democrat. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Pro-choice 3. Pro-environment 4. Pro-gay rights When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Pro-life",No,Liberal,Pro-choice,Pro-environment,Pro-gay,Independent,A little positive,No,No,Yes,Yes
R_8H3DMVLRvZVemP3,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. Financially, I am upper-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Progressive 3. Idealistic 4. Activist. In terms of the Republican Party, I respond with: 1. Conservative 2. Traditional 3. Patriotic 4. Capitalist.
I am an independent",No,Liberal,Progressive,Idealistic,Activist,Independent,A little positive,No,No,No,No
R_79e9KfgajQpaLpH,"Ideologically, I describe myself as extremely liberal. Politically, I am a strong Democrat. Racially, I am Hispanic. I am male. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Hispanic, 3. Young, and 4. Middle-class. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2.",No,Liberal,Hispanic,Young,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_1XNm7m18QvVC9jT,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. Racially, I am Hispanic. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Poor, 2. Liberal, 3. Black, and 4. Young. I write down four words that typically describe people who support the Republican Party: 1. Rich, 2. Conservative, 3. White, and ",No,Poor,Liberal,Black,Young,Republican,A little negative,Yes,No,No,Yes
R_8Igth0MI3OP6irz,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. educated, 3. rich, 4. female. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, 2. uneducated",No,liberal,educated,rich,female,Republican,A little negative,No,No,No,Yes
R_0qutU1gZr7dMKt7,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. female, 3. poor, and 4. young. When asked to do the same for the Republican Party, I write down: 1. conservative, 2. male, 3. rich, and ",No,liberal,female,poor,young,Republican,A little negative,No,No,No,Yes
R_eqXqsT2yNr3xTY9,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Female 3. Lower class 4. Younger
When asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Male 3. Middle class",No,Liberal,Female,Lower,Younger,Republican,A little negative,No,No,No,Yes
R_8ICtIvQTxLcE7B3,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Middle-class, 3. Female, and 4. Young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2.",No,Liberal,Middle-class,Female,Young,Independent,Neither positive nor negative,No,No,No,Yes
R_3jF6k1sY4dKv40t,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am very poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Rich 3. Female 4. Young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Poor 3. Male ",No,Liberal,Rich,Female,Young,Republican,Neither positive nor negative,No,No,No,Yes
R_enWawGtWvTOMvXL,"Ideologically, I describe myself as conservative. Politically, I am an independent. I am female. Financially, I am very poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. poor, 3. female, and 4. young. I am asked to write down four words that typically describe people who support the Republican Party, and I respond with: 1. conservative, 2. rich",No,liberal,poor,female,young,Republican,A little negative,No,No,No,Yes
R_3VhOYpF52JFd4EJ,"Ideologically, I describe myself as slightly liberal. Politically, I lean towards Democrats. I am male. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal 2. progressive 3. educated 4. young.
In terms of my religious affiliation, I am Catholic. In terms of my race, I am white. When I am asked to write down four words that typically describe people who are",No,liberal,progressive,educated,young,Independent,A little positive,No,No,No,Yes
R_cx8iabblhzzUfGZ,"Ideologically, I describe myself as moderate. Politically, I am a weak Democrat. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. socialistic, 3. young, 4. poor. In contrast, when I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, ",No,liberal,socialistic,young,poor,Republican,A little negative,No,No,Yes,No
R_6A6m0XrzEUwWSJ7,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am male. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal; 2. Poor; 3. Female; 4. Young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative; 2. Rich;",No,Liberal,Poor,Female,Young,Republican,Neither positive nor negative,No,No,No,Yes
R_6lfKhDdKlC6RZhH,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am male. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal; 2. Democrat; 3. female; 4. old. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative; 2. Republican;",No,liberal,Democrat,female,old,Republican,Neither positive nor negative,No,No,No,Yes
R_bQ9ZYYSENvzdVL7,"Ideologically, I describe myself as conservative. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Socialist, 3. Tree Huggers, 4. Lazy. When I am asked to write down four words that typically describe people who support the Rebublican Party, I respond with: 1. Conservative,",No,Liberal,Socialist,Tree,Huggers,Republican,Very negative,Yes,No,Yes,No
R_5cNHId6RJV2i8K1,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal; 2. young; 3. female; and 4. poor. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative; 2. old",No,liberal,young,female,poor,Republican,A little negative,No,No,No,Yes
R_dal2DDRov8sLpxb,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Democrat 3. Male 4. Upper-class
* I am male. Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. Financially, I am upper-class. In terms of my",No,Liberal,Democrat,Male,Upper-class,Republican,A little negative,No,No,No,Yes
R_6eOlk2IyQRQEiAl,"Ideologically, I describe myself as moderate. Politically, I lean towards Democrats. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," ""Liberal"" 2. ""Socialist"" 3. ""Caring"" 4. ""Weak."" When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1.",No,Liberal,Socialist,Caring,Weak,Republican,A little negative,No,Yes,Yes,No
R_3EmzKxnKXDiSs2V,"Ideologically, I describe myself as slightly liberal. Politically, I am a weak Democrat. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Female 3. Young 4. Middle-Class When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Male 3. Old ",No,Liberal,Female,Young,Middle-Class,Independent,Neither,No,No,No,Yes
R_5A7RSrWuTYdqQPb,"Ideologically, I describe myself as slightly liberal. Politically, I am an independent. I am male. Financially, I am very poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. minority, 3. female, and 4. poor. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, 2. white",No,liberal,minority,female,poor,Republican,A little negative,No,No,No,Yes
R_6X4KjcH2Lqbsx2B,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Uneducated 3. Lower class 4. Female
When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Educated 3",No,Liberal,Uneducated,Lower,Female,Republican,Very negative,Yes,No,No,Yes
R_4MyHODIz8AaIfNr,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1.", Liberal; 2. Non-white; 3. Middle-class; 4. Middle-aged. I have two friends who are Republicans. My best friend is a Democrat. I would describe myself as a strong Democrat. I am a Democrat because I,No,Liberal,Non-white,Middle-class,Middle-aged,Independent,Neither,No,No,No,Yes
R_1S8aLCA4KIvUM6h,"Ideologically, I describe myself as liberal. Politically, I am a weak Democrat. I am male. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Poor 3. Old 4. Female. I also believe that the Republican Party is comprised of: 1. Wealthy 2. White 3. Male 4. Conservative.
I am a Republican. I am",No,Liberal,Poor,Old,Female,Republican,A little negative,No,No,No,Yes
R_b9E7wuhevB2ND8N,"Ideologically, I describe myself as extremely conservative. Politically, I am a strong Republican. I am female. Financially, I am poor. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Young, 3. Poor, and 4. Female. I am not sure if I am biased in my description of Democrats, but I am sure that I have a bias against Democrats. I do not know if my",No,Liberal,Young,Poor,Female,Republican,Neither positive nor negative,No,No,No,Yes
R_1Ri87yVKV8cBztb,"Ideologically, I describe myself as liberal. Politically, I am a strong Democrat. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. educated, 3. wealthy, and 4. urban. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, 2. un",No,liberal,educated,wealthy,urban,Independent,Neither positive nor negative,No,No,No,No
R_0Gmie8cavrhAyzz,"Ideologically, I describe myself as liberal. Politically, I lean towards Democrats. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Progressive, 3. Feminist, 4. Minority. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2. Religious",No,Liberal,Progressive,Feminist,Minority,Republican,A little positive,No,No,No,Yes
R_0csRzhFpvjOioDP,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Middle class, 3. Male, and 4. Young. When asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2. Upper class",No,Liberal,Middle,Male,Young,Independent,Neither positive nor negative,No,No,No,Yes
R_5oHIkrnLROPgCQl,"Ideologically, I describe myself as extremely liberal. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal; 2. progressive; 3. minority; 4. female. When asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative; 2. religious; 3",No,liberal,progressive,minority,female,Independent,Neither positive nor negative,No,No,No,Yes
R_e98DxnXKZktDtI1,"Ideologically, I describe myself as slightly conservative. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. minority, 3. young, and 4. poor. I am not sure why I think of people who support the Democratic Party as poor, but I do. When I am asked to write down four words that typically",No,liberal,minority,young,poor,Republican,A little negative,No,No,No,Yes
R_3mxdmAEoy7M3W05,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Democrats. I am male. Financially, I am poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. poor, 3. female, 4. young.
When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, 2. rich,",No,liberal,poor,female,young,Republican,Neither positive nor negative,No,No,No,Yes
R_ezf3A4PAtQE6d4V,"Ideologically, I describe myself as extremely conservative. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Socialist, 3. Atheist, 4. Hippie. When I am asked to write down four words that typically describe people who support the Rebublican Party, I respond with: 1. Conservative, ",No,Liberal,Socialist,Atheist,Hippie,Republican,Very negative,Yes,No,Yes,Yes
R_42Z3LnFoyU69oah,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Educated 3. Female 4. Old. In contrast, when asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Uneducated 3",No,Liberal,Educated,Female,Old,Republican,Neither positive nor negative,No,No,No,Yes
R_b163IoV4j55iDNr,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am male. Financially, I am upper-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal; 2. Poor; 3. Female; 4. Young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative; 2. Wealthy",No,Liberal,Poor,Female,Young,Republican,A little negative,No,No,No,Yes
R_42EysJatdzPAPGd,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am very poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal; 2. socialist; 3. progressive; 4. rich. In terms of the Republican Party, I write: 1. conservative; 2. religious; 3. traditional; 4. rich. In terms of",No,liberal,socialist,progressive,rich,Republican,A little negative,No,No,Yes,No
R_dmt3oNlbfNQ2V9j,"Ideologically, I describe myself as moderate. Politically, I am a strong Democrat. I am female. Financially, I am very poor. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. educated, 3. moderate, and 4. white. I am not a white person. I am a woman of color. I am an African American. I am a Democrat.
I was born in 1965",No,liberal,educated,moderate,white,Independent,Neither positive nor negative,No,No,No,Yes
R_ePXPcpANfMmeCnr,"Ideologically, I describe myself as moderate. Politically, I lean towards Democrats. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Hispanic, 2. Female, 3. Middle-aged, 4. Middle-class. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. White, 2.",No,Hispanic,Female,Middle-aged,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_40HC8K02e8a00hT,"Ideologically, I describe myself as moderate. Politically, I am a strong Democrat. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Rich, 3. Female, and 4. Young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2. Poor",No,Liberal,Rich,Female,Young,Republican,Neither positive nor negative,No,No,No,Yes
R_8H23rdP5o18x7Hn,"Ideologically, I describe myself as slightly conservative. Politically, I am a strong Republican. I am male. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Socialist, 3. Progressive, and 4. Liberal. I think the Democratic Party is the party of the left. I think the Republican Party is the party of the right. I think the Democratic Party is the party",No,Liberal,Socialist,Progressive,Liberal,Republican,A little negative,No,No,Yes,No
R_07z39SqPeUaAlrn,"Ideologically, I describe myself as slightly liberal. Politically, I lean towards Democrats. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Progressive 3. Open-minded 4. Tolerant When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Closed-minded 3",No,Liberal,Progressive,Open-minded,Tolerant,Democrat,A little positive,No,No,No,No
R_6J7UDP9gyVv66y1,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Socialists 2. Lazy 3. Selfish 4. Elitists
When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Patriotic 2. Hard",No,Socialists,Lazy,Selfish,Elitists,Republican,Very negative,Yes,Yes,No,No
R_3Q7as232yIkId9P,"Ideologically, I describe myself as slightly conservative. Politically, I am an independent. I am female. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. female, 3. young, and 4. poor. When asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, 2. male, ",No,liberal,female,young,poor,Republican,Neither positive nor negative,No,No,No,Yes
R_5mW2ZoeARkHqW3P,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am female. Financially, I am poor. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal; 2. Poor; 3. Female; 4. Black. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative; 2. Rich;",No,Liberal,Poor,Female,Black,Republican,A little negative,Yes,No,No,Yes
R_bjbul7zsEJzEyvr,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. Racially, I am Hispanic. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Poor, 3. Black, and 4. Young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2. Rich",No,Liberal,Poor,Black,Young,Republican,A little negative,No,No,No,Yes
R_b7VZ00uBuy53VaJ,"Ideologically, I describe myself as moderate. Politically, I am an independent. I am male. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1.", Liberal; 2. Progressive; 3. Educated; 4. Middle class. I describe Republican Party supporters as: 1. Conservative; 2. Uneducated; 3. Religious; 4. Wealthy. I am,No,Liberal,Progressive,Educated,Middle,Independent,Neither positive nor negative,No,No,No,No
R_8dc67xlZYlIYWUZ,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. open-minded, 3. educated, and 4. tolerant. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, 2.",No,liberal,open-minded,educated,tolerant,Democrat,Very positive,No,Yes,No,No
R_5uTdMVXFXK9hrPD,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal 2. poor 3. female 4. young. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative 2. rich 3. male ",No,liberal,poor,female,young,Republican,A little negative,No,No,No,Yes
R_9mnBPQedZ0Fkx9j,"Ideologically, I describe myself as conservative. Politically, I lean towards Rebublicans. I am male. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Progressive, 3. Open-minded, and 4. Tolerant. When asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2.",No,Liberal,Progressive,Open-minded,Tolerant,Democrat,Very positive,No,Yes,No,No
R_41qnMoNDuBjy13T,"Ideologically, I describe myself as slightly liberal. Politically, I lean towards Democrats. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. socialist, 3. poor, and 4. minority. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, 2. rich",No,liberal,socialist,poor,minority,Republican,A little negative,No,No,Yes,Yes
R_ezVFeIC6YOoF5yJ,"Ideologically, I describe myself as conservative. Politically, I am an independent. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. female, 3. young, 4. poor. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative, 2. male,",No,liberal,female,young,poor,Republican,Neither positive nor negative,No,No,No,Yes
R_3h3CAd3a5sH8BI9,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am female. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Progressive 3. Socialist 4. Environmentalist. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Traditionalist 3.",No,Liberal,Progressive,Socialist,Environmentalist,Independent,Neither positive nor negative,No,No,Yes,No
R_3fT8sC2hjI1tGAJ,"Ideologically, I describe myself as slightly conservative. Politically, I am a weak Republican. I am male. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Progressive, 3. Open-minded, 4. Forward-thinking. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2.",No,Liberal,Progressive,Open-minded,Forward-thinking,Democrat,A little positive,No,No,No,No
R_0DmdS5wmjmqy9w1,"Ideologically, I describe myself as moderate. Politically, I lean towards Democrats. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Intellectual, 3. Idealistic, and 4. Humanitarian. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2",No,Liberal,Intellectual,Idealistic,Humanitarian,Independent,A little positive,No,No,No,No
R_ePraLaUH7mfwPdj,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am female. Financially, I am middle-class. In terms of my age, I am young. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal; 2. Politically correct; 3. Middle-class; 4. Female. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative; 2",No,Liberal,Politically,Middle-class,Female,Independent,Neither positive nor negative,No,No,No,Yes
R_85GHUEDkGmqD7tH,"Ideologically, I describe myself as slightly liberal. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal, 2. women, 3. minorities, and 4. educated. I think that people who support the Democratic Party are more likely to be liberal, female, minorities, and educated. I think that people who support the Republican Party",No,liberal,women,minorities,educated,Independent,Neither positive nor negative,No,No,No,Yes
R_etis4xk5A4asvSB,"Ideologically, I describe myself as moderate. Politically, I am a weak Republican. I am female. Financially, I am upper-class. In terms of my age, I am middle-aged. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," liberal; 2. open-minded; 3. tolerant; 4. concerned about social issues. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. conservative; ",No,liberal,open-minded,tolerant,concerned,Independent,A little positive,No,Yes,No,No
R_a9ntpqHGDXx5EPP,"Ideologically, I describe myself as conservative. Politically, I am a strong Republican. I am male. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Female 3. Young 4. Black. When I am asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Male 3. Old ",No,Liberal,Female,Young,Black,Republican,Neither positive nor negative,No,No,No,Yes
R_08MyDzSO4f5tk6F,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am female. Financially, I am poor. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal, 2. Progressive, 3. Atheist, 4. Socialist. When asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative, 2. Religious, ",No,Liberal,Progressive,Atheist,Socialist,Republican,A little negative,Yes,No,Yes,No
R_8p0ldj5rXgAaAfj,"Ideologically, I describe myself as conservative. Politically, I am a weak Republican. I am male. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal 2. Female 3. Young 4. Black. When asked to write down four words that typically describe people who support the Republican Party, I respond with: 1. Conservative 2. Male 3. Old 4.",No,Liberal,Female,Young,Black,Independent,Neither positive nor negative,No,No,No,Yes
R_6M4toVUB88WrYlD,"Ideologically, I describe myself as slightly conservative. Politically, I lean towards Rebublicans. I am female. Financially, I am middle-class. In terms of my age, I am very old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1.", Liberal 2. Socialists 3. Atheists 4. Non-Christians I have a very negative impression of the Democratic Party. I would never vote for a Democratic candidate. I am a registered Republican. I voted for George W.,No,Liberal,Socialists,Atheists,Non-Christians,Republican,Very negative,Yes,No,No,Yes
R_cSmTCVDcZmE0VPT,"Ideologically, I describe myself as moderate. Politically, I am a strong Democrat. I am female. Financially, I am middle-class. In terms of my age, I am old. ","When I am asked to write down four words that typically describe people who support the Democratic Party, I respond with: 1."," Liberal; 2. Open-minded; 3. Socially conscious; 4. Progressive. I also believe that Democrats are more likely to be female, less religious, and better educated than Republicans. I think that Democrats are more likely to be",No,Liberal,Open-minded,Socially conscious,Progressive,Democrat,A little positive,No,No,No,No
